id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
2053,creative,Wall,wall,box,box,0.81416,0.95218,0.86085,0.85098,0.74119,0.84387,-0.0705
2053,creative,Toilet,toilet,box,box,0.7213700000000001,0.88446,0.91406,1.05639,0.74569,0.86439,-0.10359
2053,creative,Airplane,airplane,box,box,0.76169,0.9302900000000001,0.89175,1.04531,0.75465,0.87674,-0.08144
2053,creative,Bed,bed,box,box,0.74756,0.89961,0.858,1.01096,0.75585,0.8544,-0.10543
2053,creative,Car,car,box,box,0.76151,0.92254,0.85387,1.01515,0.75955,0.86252,-0.09503
2053,creative,Bench,bench,box,box,0.81467,0.82479,0.8247599999999999,0.9526,0.7718700000000001,0.83774,-0.09581
2053,creative,Furniture,furniture,box,box,0.75736,0.8229,0.8056300000000001,1.00131,0.774,0.83224,-0.12826
2053,creative,Oven,oven,box,box,0.84965,0.8786,0.90772,0.96357,0.78382,0.87667,-0.04278
2053,creative,Refrigerator,refrigerator,box,box,0.65627,0.67123,0.80829,0.9696,0.78742,0.77856,-0.20571
2053,creative,Sink,sink,box,box,0.87235,0.92189,0.98193,1.01214,0.81438,0.92054,0.00298
2053,creative,Stove,stove,box,box,0.82813,0.8350299999999999,0.86464,0.89668,0.83085,0.85107,-0.07321
2053,creative,Clock,clock,box,box,0.73612,0.94653,0.78748,1.0339,0.83998,0.8688,-0.11549
2053,creative,Fork,fork,box,box,0.81467,0.87698,0.83151,1.06623,0.84596,0.88707,-0.07301
2053,creative,Weapon,weapon,box,box,0.82218,0.8931,0.94577,0.93948,0.85788,0.89168,-0.03789
2053,creative,Rank,rank,box,box,1.02707,1.0651,0.97527,1.11567,0.85821,1.00826,0.11315
2053,creative,Bus,bus,box,box,0.83534,0.91689,0.91579,0.74926,0.85837,0.85513,-0.04487
2053,creative,Classroom,classroom,box,box,0.84666,0.84178,0.8570800000000001,0.98089,0.86652,0.87859,-0.05785
2053,creative,Shelter,shelter,box,box,0.86495,0.93466,0.91978,1.02954,0.86665,0.92312,-0.01153
2053,creative,Pail,pail,box,box,0.73973,0.81227,0.80347,0.90515,0.86781,0.82569,-0.13639
2053,creative,Raft,raft,box,box,0.82228,0.91905,0.96019,0.9679,0.8721099999999999,0.90831,-0.0265
2053,creative,Boat,boat,box,box,0.76791,0.87382,0.89148,0.91765,0.89859,0.86989,-0.0823
2053,creative,Flooring,flooring,box,box,0.97378,0.77713,0.9119,0.94388,0.90786,0.90291,0.01291
2053,creative,Shovel,shovel,box,box,0.77849,0.78213,0.86012,0.83154,0.91402,0.83326,-0.10508
2053,creative,Blanket,blanket,box,box,0.79912,0.88256,0.9336,0.85563,0.9232,0.87882,-0.0535
2053,creative,Roofing,roofing,box,box,1.0047,0.86572,1.01395,0.94745,0.99318,0.965,0.08142
2053,creative,Writing Utensil,writing utensil,box,box,0.96826,1.0185,1.06559,1.10029,1.00173,1.03087,0.113
2053,creative,Dog Cage,dog cage,box,box,0.92727,0.99713,1.01855,0.92183,1.08279,0.98951,0.073
2053,creative,Gas Pump,gas pump,box,box,0.95534,1.04337,0.99367,0.9944,1.10215,1.01779,0.09313
2053,creative,Power Outlet,power outlet,box,box,0.99452,0.89982,0.96141,0.95587,1.10706,0.98374,0.07682
2053,creative,Vending Machine,vending machine,box,box,1.00858,1.06978,0.96707,0.9614,1.1186,1.02509,0.11672
2053,creative,Food Storage,food storage,box,box,1.01963,1.06974,0.98582,0.99532,1.17264,1.04863,0.13397
2053,creative,Presentation Platform,presentation platform,box,box,0.94188,1.03214,0.99152,1.11695,1.17415,1.05133,0.0956
2053,creative,Cell Phone,cell phone,box,box,1.00093,1.0211,1.01545,0.90942,1.2335099999999999,1.03608,0.12565
2054,creative,room,room,box,box,0.68786,0.8303,0.72881,0.9862,0.60259,0.76715,-0.19979
2054,creative,as a ball,as a ball,box,box,0.8264400000000001,0.88874,0.91772,0.95972,0.67490000000000006,0.8535,-0.05914
2054,creative,a table,a table,box,box,1.10161,0.96227,0.89251,0.96942,1.22568,1.0303,0.13241
2054,creative,food,food,box,box,0.85084,0.84975,0.96852,1.02558,0.76715,0.89237,-0.02786
2054,creative,roll in,roll in,box,box,0.96741,0.97539,0.9381,0.96708,1.21307,1.01221,0.07899
2054,creative,sit on,sit on,box,box,1.00421,0.93887,1.05599,1.04355,1.20542,1.04961,0.12878
2054,creative,a stand,a stand,box,box,0.93414,1.01682,0.9326,0.91641,1.22076,1.00415,0.06605
2054,creative,lighting,lighting,box,box,0.9115800000000001,0.91051,0.89231,0.97468,0.82024,0.90186,-0.00675
2054,creative,cushion,cushion,box,box,0.80571,0.84197,0.89285,0.99293,0.88664,0.88402,-0.06578
2054,creative,stair,stair,box,box,0.9148000000000001,0.8419,0.8620099999999999,0.87355,0.93276,0.885,-0.02144
2054,creative,speaker holder,speaker holder,box,box,0.94388,0.91622,1.03311,0.98732,1.09076,0.99426,0.07524
2054,creative,to play fetch,to play fetch,box,box,0.82669,1.0193699999999999,0.99108,0.97695,0.75183,0.91318,-0.00723
2055,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2055,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2055,creative,crate,crate,box,box,0.62163,0.62005,0.71724,0.73575,0.70867,0.68067,-0.27672
2055,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2055,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2055,creative,boat,boat,box,box,0.76791,0.87382,0.89148,0.91765,0.89859,0.86989,-0.0823
2055,creative,lamp shade,lamp shade,box,box,1.06186,1.0583,0.93626,0.99998,1.0664,1.02456,0.13009
2055,creative,floor cover,floor cover,box,box,0.92052,0.91183,1.02797,1.0822,1.17946,1.0244,0.07311
2055,creative,filing cabinet,filing cabinet,box,box,0.95906,0.93188,0.96425,1.03097,1.2668599999999999,1.0306,0.08235
2056,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2056,creative,house,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2056,creative,garden,garden,box,box,0.82532,0.89145,0.90972,0.99627,0.77366,0.87928,-0.05154
2056,creative,stool,stool,box,box,0.82323,0.87113,0.8385400000000001,0.96709,0.79081,0.85816,-0.077
2056,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2056,creative,lunchbox,lunchbox,box,box,0.6979500000000001,0.72099,0.75331,0.78086,0.9172899999999999,0.77408,-0.19008
2056,creative,puppet show,puppet show,box,box,1.04631,1.00201,0.969,1.02821,0.95692,1.00049,0.11407
2056,creative,plant pot,plant pot,box,box,1.01622,0.93597,1.01663,0.94732,1.04492,0.99221,0.10473
2056,creative,baby bed,baby bed,box,box,1.02388,0.96493,1.00645,0.96495,1.10887,1.01382,0.11693
2056,creative,paint face on,paint face on,box,box,0.8386899999999999,1.01851,0.99451,0.97368999999999994,0.7170099999999999,0.90848,-0.00338
2056,creative,dog house,dog house,box,box,0.98545,1.08656,1.04808,0.89803,1.19526,1.04268,0.13515
2057,creative,Fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2057,creative,House,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2057,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2057,creative,shelter,shelter,box,box,0.86495,0.93466,0.91978,1.02954,0.86665,0.92312,-0.01153
2057,creative,Frisbee target,frisbee target,box,box,1.014,1.01803,0.94875,0.95734,0.95399,0.97842,0.09097
2057,creative,lacrosse goal,lacrosse goal,box,box,0.94414,1.04863,0.94807,0.9917,0.99112,0.98473,0.06555
2057,creative,Hiding spot,hiding spot,box,box,0.98411,1.014,1.06986,1.00127,1.05721,1.02529,0.12142
2057,creative,puppet house,puppet house,box,box,1.00731,1.01257,0.97581,1.00951,1.07929,1.0169,0.10757
2057,creative,jump out of to surprise,jump out of to surprise,box,box,0.8599,0.91198,0.9931,0.96695,0.73121,0.89263,-0.01093
2057,creative,hockey goal,hockey goal,box,box,1.12072,1.10326,0.9238,1.02735,1.11709,1.05844,0.1697
2057,creative,soccer goal,soccer goal,box,box,1.02554,1.08243,0.96244,0.99711,1.15134,1.04377,0.13063
2057,creative,shooting target,shooting target,box,box,0.94001,1.03992,1.01829,0.98049,1.16976,1.02969,0.097
2057,creative,put present in,put present in,box,box,0.87732,0.8705700000000001,0.95586,0.92974,0.73087,0.87287,-0.02212
2058,creative,Throw it like a ball,throw it like a ball,box,box,0.84467,0.92303,0.95992,0.96522,0.7210300000000001,0.88277,-0.02736
2058,creative,Use it to jack up a car,use it to jack up a car,box,box,0.95276,1.04366,0.99525,0.96893,0.755,0.94312,0.06196
2058,creative,Make a beehive,make a beehive,box,box,0.99542,0.92401,1.02235,1.0143,1.23973,1.03916,0.11334
2058,creative,Make a shower curtain,make a shower curtain,box,box,0.99943,1.05998,1.00836,0.94187,1.23907,1.04974,0.13167
2058,creative,Sit on it,sit on it,box,box,0.79,0.95435,0.94302,0.96744,0.7216400000000001,0.87529,-0.05433
2058,creative,raft,raft,box,box,0.82228,0.91905,0.96019,0.9679,0.8721099999999999,0.90831,-0.0265
2058,creative,Keep a snake in it,keep a snake in it,box,box,0.76495,0.84887,1.02014,0.96877,0.72821,0.86619,-0.06232
2058,creative,Make a maze,make a maze,box,box,0.8976500000000001,0.89811,1.03995,1.00864,0.7207600000000001,0.91302,0.02059
2058,creative,bird feeder,bird feeder,box,box,0.89586,1.0159,1.04198,1.02978,1.04008,1.00472,0.06883
2058,creative,Wear as a hat,wear as a hat,box,box,1.06412,0.95332,0.92188,0.97621,1.21458,1.02602,0.11986
2058,creative,Wear it as a costume,wear it as a costume,box,box,0.88996,1.02594,0.97021,0.96908,0.72599,0.91624,0.01728
2058,creative,Use it as a sled,use it as a sled,box,box,0.91725,0.9801,0.92316,0.96895,0.79349,0.91659,0.01489
2058,creative,Practice boxing,practice boxing,box,box,1.04722,1.02752,0.93759,0.99841,1.17923,1.03799,0.12706
2059,creative,paper,paper,box,box,0.70502,0.82004,0.85809,0.93317,0.68028,0.79932,-0.15099
2059,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2059,creative,container,container,box,box,0.6589700000000001,0.7753,0.71334,0.92802,0.72097,0.75932,-0.22145
2059,creative,roof,roof,box,box,0.81816,0.89499,0.88345,0.9167,0.72836,0.84833,-0.06984
2059,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2059,creative,seat,seat,box,box,0.7377199999999999,0.79768,0.89104,0.91044,0.74031,0.81544,-0.12474
2059,creative,house,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2059,creative,suitcase,suitcase,box,box,0.62097,0.72586,0.71416,0.93894,0.77274,0.75453,-0.24427
2059,creative,fence,fence,box,box,0.86243,0.86629,0.87125,0.95013,0.8019499999999999,0.87041,-0.04829
2059,creative,costume,costume,box,box,0.80366,0.90318,0.88693,0.96955,0.8091,0.87448,-0.06542
2059,creative,hide,hide,box,box,0.69337,0.84987,0.90478,0.90869,0.84697,0.84074,-0.1251
2059,creative,kite,kite,box,box,0.8541,0.9091,0.93554,1.05994,0.84967,0.92167,-0.01687
2059,creative,throne,throne,box,box,0.9084099999999999,1.01135,0.92914,1.06025,0.8791,0.95765,0.02921
2059,creative,calendar,calendar,box,box,0.89851,0.9226300000000001,0.92456,0.97133,0.88257,0.91992,0.0033
2059,creative,mat,mat,box,box,0.8286,0.81506,0.92012,0.84116,0.90605,0.8622,-0.05654
2059,creative,divider,divider,box,box,0.8212,0.83877,0.78234,0.95742,0.91681,0.86331,-0.09008
2059,creative,umbrella,umbrella,box,box,0.79271,0.84168,0.86173,0.8421,0.95703,0.85905,-0.08282
2059,creative,surfboard,surfboard,box,box,0.90468,0.90724,0.98408,0.99739,0.97378,0.95343,0.03009
2059,creative,filler material,filler material,box,box,1.05999,1.01397,1.05669,1.01236,0.98477,1.02556,0.15041
2059,creative,flower bed,flower bed,box,box,0.9271,0.9966,1.02384,1.00913,1.10004,1.01134,0.07998
2059,creative,fire starter,fire starter,box,box,1.01115,1.02874,0.9964,0.98577,1.11486,1.02738,0.12026
2059,creative,paper towel,paper towel,box,box,1.0137,0.88179,0.97008,1.06086,1.13422,1.01213,0.09319
2060,creative,fake fire place,fake fire place,box,box,0.91522,0.91167,0.94869,1.10979,0.75517,0.92811,0.01281
2060,creative,ant farm,ant farm,box,box,1.0113,0.9264600000000001,1.03079,1.00073,0.94921,0.9837,0.09923
2060,creative,turtle shell,turtle shell,box,box,0.96411,0.95732,0.98807,1.1306,1.03119,1.01426,0.08132
2060,creative,bear trap,bear trap,box,box,1.00348,0.91621,0.97023,1.12729,1.1085099999999999,1.02514,0.09512
2060,creative,race car,race car,box,box,1.08733,1.01081,1.08217,1.02126,1.15349,1.07101,0.18576
2061,creative,desk,desk,box,box,0.62307,0.71035,0.7488,0.7829200000000001,0.66466,0.70596,-0.25229
2061,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2061,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2061,creative,shoes,shoes,box,box,0.69365,0.8400799999999999,0.83757,0.88376999999999994,0.7273000000000001,0.79647,-0.15764
2061,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2061,creative,toilet,toilet,box,box,0.7213700000000001,0.88446,0.91406,1.05639,0.74569,0.86439,-0.10359
2061,creative,bed,bed,box,box,0.74756,0.89961,0.858,1.01096,0.75585,0.8544,-0.10543
2061,creative,house,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2061,creative,shelf,shelf,box,box,0.67503,0.6997800000000001,0.80559,0.79901,0.7623,0.74834,-0.20223
2061,creative,couch,couch,box,box,0.8084899999999999,0.87603,0.92233,1.13849,0.76797,0.90266,-0.05276
2061,creative,dress,dress,box,box,0.80924,0.99784,0.90762,0.99733,0.7898000000000001,0.90037,-0.04017
2061,creative,stool,stool,box,box,0.82323,0.87113,0.8385400000000001,0.96709,0.79081,0.85816,-0.077
2061,creative,stand,stand,box,box,0.7968500000000001,0.98897,0.86826,1.00779,0.80322,0.89302,-0.05792
2061,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2061,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2061,creative,outfit,outfit,box,box,0.8081,0.91567,0.89981,0.9719,0.88466,0.89603,-0.05074
2061,creative,self,self,box,box,0.86908,1.01878,0.8631,0.96026,0.88676,0.9196,-0.01288
2061,creative,shield,shield,box,box,0.85979,0.97223,0.89285,1.01298,0.95872,0.93931,-0.00849
2061,creative,pet bed,pet bed,box,box,0.87755,0.92942,1.00959,1.02823,1.15591,1.00014,0.04451
2061,creative,hold clothes,hold clothes,box,box,1.01055,0.92922,1.08116,0.83962,1.24342,1.02079,0.13114
2062,creative,Pretend its a shield,pretend its a shield,box,box,1.046,0.98111,1.02748,1.00707,1.19212,1.05076,0.14614
2062,creative,Make a robot,make a robot,box,box,0.84947,0.93687,0.98696,0.95539,0.73593,0.89292,-0.01379
2062,creative,Make a fort,make a fort,box,box,0.96424,0.88449,0.97691,0.97742,0.7552300000000001,0.91166,0.03482
2062,creative,Make a costume,make a costume,box,box,0.88541,0.9379,0.9504,0.93364,0.65436,0.87234,-0.01403
2062,creative,Flatten it and make a sled,flatten it and make a sled,box,box,1.07617,1.0294,1.06689,0.96931,0.78576,0.98551,0.14553
2062,creative,Make it a drum,make it a drum,box,box,0.94872,0.99295,0.97139,0.97534,1.23355,1.02439,0.0845
2062,creative,Make a soccer  basketball goal,make a soccer basketball goal,box,box,0.91265,0.97573,0.96093,1.01671,0.7200500000000001,0.91721,0.01898
2063,creative,put it over an area to kill the plant growth,put it over an area to kill the plant growth,box,box,1.02857,0.9237,1.00676,0.96873,1.23507,1.03257,0.12292
2063,creative,house small pets,house small pets,box,box,0.99691,0.95645,0.98802,1.05984,0.76757,0.95376,0.07223
2063,creative,flatten and use as surface to bare down on,flatten and use as surface to bare down on,box,box,0.87596,0.93892,1.07024,0.96899,1.2365599999999999,1.01813,0.06712
2063,creative,giant manual fan,giant manual fan,box,box,0.8970899999999999,0.95045,0.96506,0.9515,0.8192699999999999,0.91667,0.0131
2063,creative,stair sled,stair sled,box,box,1.05196,1.00584,0.92225,0.99128,0.95591,0.98545,0.10204
2063,creative,a small sandbox,a small sandbox,box,box,0.83577,0.8304400000000001,0.90578,0.93214,1.07061,0.91495,-0.03625
2063,creative,cigarette filter,cigarette filter,box,box,0.86602,1.02444,0.97645,1.14711,1.00915,1.00463,0.039
2063,creative,used to create a sound absorbing recording studio,used to create a sound absorbing recording studio,box,box,1.00521,0.87518,0.95852,1.0137,1.23153,1.01683,0.09026
2064,creative,Storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2064,creative,stand,stand,box,box,0.7968500000000001,0.98897,0.86826,1.00779,0.80322,0.89302,-0.05792
2064,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2064,creative,steps,steps,box,box,0.89195,0.92132,0.93951,1.04847,0.85265,0.93078,0.0053
2064,creative,robot costume,robot costume,box,box,1.03145,0.98187,0.989,0.96118,0.9224,0.97718,0.10278
2064,creative,nightstand,nightstand,box,box,0.61677,0.64089,0.7087,0.99857,0.95389,0.78376,-0.24488
2064,creative,alien costume,alien costume,box,box,1.03737,0.84816,1.0576699999999999,1.0116,1.00598,0.99216,0.11182
2064,creative,door prop,door prop,box,box,1.00999,1.05973,0.94832,0.90562,1.01725,0.98818,0.09899
2064,creative,play television,play television,box,box,0.92326,0.93714,1.07321,1.04541,1.16853,1.02951,0.08954
2064,creative,workout equipment,workout equipment,box,box,1.0507,1.00592,0.9144,1.01175,1.18457,1.0334700000000001,0.1193
2064,creative,display case,display case,box,box,0.96895,1.00697,1.04265,1.06691,1.21647,1.06039,0.12104
2064,creative,play house,play house,box,box,0.91902,1.01195,1.05076,0.8534200000000001,1.24823,1.01668,0.09151
2065,creative,Build a spaceship  use it as a sled  a makeshift tent when camping  to make a robot costume,build a spaceship use it as a sled a makeshift tent when camping to make a robot costume,box,box,1.0299,1.10949,0.9826,0.9688,1.22315,1.06279,0.14819
2066,creative,a mask,a mask,box,box,0.97596,0.93014,1.03772,0.90742,1.15883,1.00201,0.09718
2066,creative,a sled,a sled,box,box,1.02995,0.93401,0.99163,1.00001,1.06834,1.00479,0.10848
2066,creative,a very ineffective helmet,a very ineffective helmet,box,box,0.91153,0.96877,0.95122,0.92886,1.26386,1.00485,0.05584
2066,creative,a source of cardboard to make other things,a source of cardboard to make other things,box,box,0.99586,1.01241,1.02951,0.96912,1.21593,1.04457,0.12705
2066,creative,A shadow that can be hung on the wall,a shadow that can be hung on the wall,box,box,0.86174,0.93459,0.95626,0.96889,0.76256,0.89681,-0.0141
2066,creative,A miniature house for a small pet,a miniature house for a small pet,box,box,0.87246,0.98131,0.93016,0.96964,0.7748200000000001,0.90568,-0.00705
2066,creative,something to put heavy things in and slide them across the floor more easily,something to put heavy things in and slide them across the floor more easily,box,box,1.14771,1.1379,0.9410000000000001,0.9688,1.23058,1.0852,0.20124
2067,creative,desk,desk,box,box,0.62307,0.71035,0.7488,0.7829200000000001,0.66466,0.70596,-0.25229
2067,creative,doghouse,doghouse,box,box,0.7466200000000001,0.8575,0.81042,0.93282,0.85727,0.84093,-0.12247
2067,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2067,creative,play fort,play fort,box,box,1.08994,0.9019,1.05701,1.08351,1.06347,1.03917,0.15595
2067,creative,punching bag,punching bag,box,box,0.99313,1.05893,1.03955,1.07506,1.09217,1.05177,0.13146
2067,creative,writing to do lists,writing to do lists,box,box,1.03021,1.03707,1.05742,0.96999,1.25277,1.06949,0.1601
2067,creative,target practice,target practice,box,box,1.14181,1.04618,0.98502,1.02441,1.25511,1.09051,0.19974
2068,creative,bed,bed,box,box,0.74756,0.89961,0.858,1.01096,0.75585,0.8544,-0.10543
2068,creative,Car,car,box,box,0.76151,0.92254,0.85387,1.01515,0.75955,0.86252,-0.09503
2068,creative,purse,purse,box,box,0.65227,0.72368,0.8255,0.91781,0.76541,0.77693,-0.19778
2068,creative,playhouse,playhouse,box,box,0.77893,0.85522,0.8581799999999999,0.865,0.86798,0.84506,-0.09485
2068,creative,earring,earring,box,box,0.75642,0.82454,0.84031,1.04708,0.95843,0.88536,-0.1006
2071,creative,window,window,box,box,0.69579,0.82545,0.7102299999999999,0.9333400000000001,0.63637,0.76024,-0.20176
2071,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2071,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2071,creative,shoes,shoes,box,box,0.69365,0.8400799999999999,0.83757,0.88376999999999994,0.7273000000000001,0.79647,-0.15764
2071,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2071,creative,canvas,canvas,box,box,0.87734,0.91498,0.90292,0.87734,0.79199,0.87291,-0.0272
2071,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2071,creative,stage,stage,box,box,0.85043,0.9575,0.89559,0.98887,0.83365,0.90521,-0.02667
2071,creative,cave,cave,box,box,0.80854,0.8823300000000001,0.88901,1.00085,0.86985,0.89012,-0.05941
2071,creative,boat,boat,box,box,0.76791,0.87382,0.89148,0.91765,0.89859,0.86989,-0.0823
2071,creative,shield,shield,box,box,0.85979,0.97223,0.89285,1.01298,0.95872,0.93931,-0.00849
2071,creative,candle holder,candle holder,box,box,1.01214,1.14374,1.0175399999999999,1.03355,1.05164,1.05172,0.14415
2071,creative,projector when you cut out the hole,projector when you cut out the hole,box,box,1.047,0.96332,0.92479,0.96923,1.11859,1.00459,0.10541
2072,creative,Home,home,box,box,0.7118800000000001,0.91085,0.80741,0.96804,0.64393,0.80842,-0.1478
2072,creative,Plate,plate,box,box,0.7761899999999999,0.93488,0.81447,0.96589,0.72255,0.8428,-0.10245
2072,creative,Food,food,box,box,0.85084,0.84975,0.96852,1.02558,0.76715,0.89237,-0.02786
2072,creative,Make a play town for small animals,make a play town for small animals,box,box,0.94827,1.03804,1.05744,0.96916,0.77523,0.95763,0.07865
2072,creative,Wings,wings,box,box,0.85165,0.94112,0.93805,1.04257,0.77852,0.91038,-0.01855
2072,creative,Casket,casket,box,box,0.59929,0.73044,0.7208300000000001,0.96861,0.78604,0.76104,-0.24995
2072,creative,Marker,marker,box,box,0.78384,0.88143,0.80386,0.75757,0.78706,0.80275,-0.11561
2072,creative,Art,art,box,box,0.87689,0.99145,0.94912,1.06425,0.79626,0.93559,0.00885
2072,creative,Dance on,dance on,box,box,0.97532,1.06116,0.91246,0.92779,1.1339,1.00213,0.08204
2072,creative,Clock,clock,box,box,0.73612,0.94653,0.78748,1.0339,0.83998,0.8688,-0.11549
2072,creative,Clothes,clothes,box,box,0.75148,0.95066,0.89766,0.9902,0.84099,0.8862,-0.07667
2072,creative,Patterns,patterns,box,box,0.96714,0.93203,0.99626,0.91664,0.84748,0.93191,0.05517
2072,creative,Filter,filter,box,box,0.82892,0.78233,0.80097,1.00783,0.85856,0.85572,-0.09313
2072,creative,Shovel,shovel,box,box,0.77849,0.78213,0.86012,0.83154,0.91402,0.83326,-0.10508
2072,creative,Elephant ears,elephant ears,box,box,1.00453,1.03643,1.07721,0.98102,0.98846,1.01753,0.13112
2072,creative,Pizza tray,pizza tray,box,box,0.95762,0.9663,0.97432,1.11959,1.02087,1.00774,0.07419
2072,creative,Design weaponry,design weaponry,box,box,1.05692,0.97832,0.9813,0.83689,1.12797,0.99628,0.12413
2072,creative,Make hats,make hats,box,box,1.06258,1.00712,0.97377,0.94752,1.17188,1.03257,0.13881
2073,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2073,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2073,creative,poster,poster,box,box,0.81247,0.90886,0.88424,0.88026,0.7895099999999999,0.85507,-0.06665
2073,creative,a clubhouse,a clubhouse,box,box,1.04183,0.93335,0.91292,0.92904,1.14462,0.99235,0.09431
2073,creative,costume,costume,box,box,0.80366,0.90318,0.88693,0.96955,0.8091,0.87448,-0.06542
2073,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2073,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2073,creative,ottoman,ottoman,box,box,0.94895,0.8561,0.9557,0.97189,0.9448799999999999,0.9355,0.03153
2073,creative,flower pot,flower pot,box,box,1.08749,0.89937,1.02824,0.92104,1.032,0.99363,0.13543
2073,creative,step stool,step stool,box,box,1.05614,1.01799,0.88201,0.95999,1.06759,0.99674,0.10238
2073,creative,dog pen,dog pen,box,box,0.97855,1.12648,0.97425,0.99846,1.177,1.05095,0.12028
2074,creative,Fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2074,creative,Stool,stool,box,box,0.82323,0.87113,0.8385400000000001,0.96709,0.79081,0.85816,-0.077
2074,creative,Costume,costume,box,box,0.80366,0.90318,0.88693,0.96955,0.8091,0.87448,-0.06542
2074,creative,Painting Canvas,painting canvas,box,box,1.00793,1.00519,1.02247,1.11226,1.09096,1.04776,0.12616
2074,creative,Foot Rest,foot rest,box,box,1.08349,1.00434,0.93317,0.96649,1.13603,1.0247,0.13489
2075,creative,using it as notebook paper,using it as notebook paper,box,box,0.93057,0.94523,1.01521,0.98436,0.79535,0.93414,0.04339
2075,creative,rolling the down the hill so it can be chased by a dog,rolling the down the hill so it can be chased by a dog,box,box,0.90318,1.05207,0.87974,0.96879,0.77699,0.91615,0.0063
2075,creative,using the as an imaginary space ship into space,using the as an imaginary space ship into space,box,box,1.10795,1.01203,0.97492,0.96837,0.75625,0.9639,0.12906
2075,creative,using the as a sled,using the as a sled,box,box,1.00836,1.01632,0.9404,0.96724,0.78927,0.94432,0.072
2075,creative,using the as a jacket,using the as a jacket,box,box,0.9822,1.03302,0.91798,0.96633,0.7578,0.93147,0.05243
2075,creative,using the  as a hat,using the as a hat,box,box,0.90752,1.01744,0.97112,0.96594,0.77134,0.92667,0.0286
2075,creative,using pieces of the to incorporate in mixed medium art,using pieces of the to incorporate in mixed medium art,box,box,1.18006,1.07031,0.99026,0.96839,1.2381199999999999,1.08943,0.22079
2076,creative,home,home,box,box,0.7118800000000001,0.91085,0.80741,0.96804,0.64393,0.80842,-0.1478
2076,creative,gift,gift,box,box,0.66974,0.80648,0.75024,0.9756,0.65056,0.77052,-0.20334
2076,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2076,creative,seat,seat,box,box,0.7377199999999999,0.79768,0.89104,0.91044,0.74031,0.81544,-0.12474
2076,creative,collecting,collecting,box,box,0.77508,0.84842,0.8915,0.8559,0.81765,0.83771,-0.09288
