id,condition,response,response_clean,item,item_clean,SemDis_glove_c_m
2126,creative,floatation device,floatation device,rope,rope,0.93405
2126,creative,swimsuit,swimsuit,rope,rope,0.93477
2126,creative,bowtie,bowtie,rope,rope,0.99938
2126,creative,hair accessory,hair accessory,rope,rope,1.07956
2128,creative,to jump,to jump,rope,rope,1.0704
2128,creative,to climb up,to climb up,rope,rope,0.83628
2128,creative,to hang,to hang,rope,rope,1.08182
2128,creative,a swing,a swing,rope,rope,1.02017
2128,creative,to swing on,to swing on,rope,rope,0.85316
2128,creative,a lasso,a lasso,rope,rope,1.04634
2128,creative,make a wrestling ring,make a wrestling ring,rope,rope,1.05478
2128,creative,to get to a higher place,to get to a higher place,rope,rope,1.11598
2128,creative,to repel out of a copter,to repel out of a copter,rope,rope,0.89172
2128,creative,to drag something,to drag something,rope,rope,0.85049
2128,creative,to keep a car trunk closed,to keep a car trunk closed,rope,rope,1.09343
2128,creative,to retrieve a spear,to retrieve a spear,rope,rope,1.09362
2128,creative,to drag another car behind,to drag another car behind,rope,rope,0.8726700000000001
2128,creative,tie down my gf,tie down my gf,rope,rope,1.05468
2128,creative,to hold something up,to hold something up,rope,rope,1.11733
2130,creative,belt,belt,rope,rope,0.68721
2130,creative,sash,sash,rope,rope,0.7396400000000001
2130,creative,necklace,necklace,rope,rope,0.74881
2130,creative,weight,weight,rope,rope,0.75099
2130,creative,floss,floss,rope,rope,0.7708200000000001
2130,creative,headband,headband,rope,rope,0.80498
2131,creative,make a wig,make a wig,rope,rope,1.04431
2131,creative,costume,costume,rope,rope,0.85082
2131,creative,use to tie up hair,use to tie up hair,rope,rope,0.88018
2131,creative,decoration,decoration,rope,rope,0.88772
2131,creative,make a hammock,make a hammock,rope,rope,1.08588
2131,creative,make figurines,make figurines,rope,rope,0.98734
2131,creative,to make a picture,to make a picture,rope,rope,1.11228
2131,creative,measure things,measure things,rope,rope,1.12622
2133,creative,hang from a tree to climb,hang from a tree to climb,rope,rope,1.10689
2133,creative,use to pull a person with,use to pull a person with,rope,rope,1.11563
2133,creative,use as a belt,use as a belt,rope,rope,1.12012
2133,creative,use to bundle objects together,use to bundle objects together,rope,rope,0.87953
2134,creative,use it for decorate,use it for decorate,rope,rope,1.10245
2134,creative,make it for play exercise in the morning,make it for play exercise in the morning,rope,rope,1.10856
2135,creative,belt,belt,rope,rope,0.68721
2135,creative,kite,kite,rope,rope,0.7039500000000001
2135,creative,vase,vase,rope,rope,0.93883
2135,creative,doll hair,doll hair,rope,rope,1.01271
2136,creative,bracelet,bracelet,rope,rope,0.78295
2136,creative,exercise,exercise,rope,rope,0.83269
2136,creative,whip,whip,rope,rope,0.8432
2136,creative,magic trick,magic trick,rope,rope,1.00091
2136,creative,sending things over high elevation,sending things over high elevation,rope,rope,0.9373
2136,creative,hair tie,hair tie,rope,rope,1.0521
2136,creative,art project,art project,rope,rope,1.0748199999999999
2137,creative,suitcase puller,suitcase puller,rope,rope,0.90182
2137,creative,to unravel for knitting,to unravel for knitting,rope,rope,1.0688
2137,creative,fire starters,fire starters,rope,rope,1.10866
2137,creative,measuring tool,measuring tool,rope,rope,1.14263
2139,creative,leash,leash,rope,rope,0.6070800000000001
2139,creative,jump,jump,rope,rope,0.64956
2139,creative,tie,tie,rope,rope,0.67869
2139,creative,bondage,bondage,rope,rope,0.70199
2139,creative,tightrope,tightrope,rope,rope,0.75475
2139,creative,dress,dress,rope,rope,0.76801
2139,creative,magic,magic,rope,rope,0.8113900000000001
2139,creative,coloring utensil,coloring utensil,rope,rope,1.06714
2141,creative,twine,twine,rope,rope,0.5371699999999999
2141,creative,a noose,a noose,rope,rope,0.93509
2141,creative,bandage,bandage,rope,rope,0.6947
2141,creative,a dress,a dress,rope,rope,1.0708
2141,creative,a giant broom,a giant broom,rope,rope,0.88553
2141,creative,a neck tie,a neck tie,rope,rope,0.8015
2141,creative,use as a wick in a candle,use as a wick in a candle,rope,rope,1.10466
2142,creative,tie around your stomach to lose weight,tie around your stomach to lose weight,rope,rope,0.8708
2142,creative,make a   dragon for Chinese new years,make a dragon for chinese new years,rope,rope,0.8959
2142,creative,fishing rod for sharks,fishing rod for sharks,rope,rope,1.09659
2142,creative,tie hair,tie hair,rope,rope,1.0521
2142,creative,section hair off while bleaching,section hair off while bleaching,rope,rope,1.11904
2143,creative,noose,noose,rope,rope,0.62784
2143,creative,jump,jump,rope,rope,0.64956
2143,creative,make into a hair bow hair tie,make into a hair bow hair tie,rope,rope,0.83785
2143,creative,dog toy,dog toy,rope,rope,1.02579
2143,creative,trace your steps,trace your steps,rope,rope,0.8743799999999999
2144,creative,gloves,gloves,rope,rope,0.72783
2144,creative,bracelet,bracelet,rope,rope,0.78295
2144,creative,hair bow,hair bow,rope,rope,1.02209
2144,creative,hair tie,hair tie,rope,rope,1.0521
2144,creative,to remember where you came from,to remember where you came from,rope,rope,1.10431
2144,creative,coffee holder,coffee holder,rope,rope,1.10544
2146,creative,a curtain,a curtain,rope,rope,1.02857
2146,creative,underwear,underwear,rope,rope,0.75735
2146,creative,brush,brush,rope,rope,0.76201
2146,creative,a hat,a hat,rope,rope,1.02778
2146,creative,a helicopter,a helicopter,rope,rope,1.05622
2146,creative,pen,pen,rope,rope,0.86304
2146,creative,holder,holder,rope,rope,0.90703
2146,creative,a costume  stickman,a costume stickman,rope,rope,1.11543
2146,creative,coiled wearables,coiled wearables,rope,rope,0.99232
2146,creative,a ring to hold things with or carry,a ring to hold things with or carry,rope,rope,1.11377
2146,creative,hair extensions,hair extensions,rope,rope,1.12665
2148,creative,shoelaces,shoelaces,rope,rope,0.66508
2148,creative,computer wire,computer wire,rope,rope,1.13861
2149,creative,jump,jump,rope,rope,0.64956
2149,creative,belt,belt,rope,rope,0.68721
2149,creative,decoration,decoration,rope,rope,0.88772
2149,creative,prop,prop,rope,rope,0.92767
2149,creative,dog leash,dog leash,rope,rope,0.93323
2149,creative,hula hoop,hula hoop,rope,rope,0.97306
2149,creative,seat belt,seat belt,rope,rope,0.99153
2149,creative,hair tie,hair tie,rope,rope,1.0521
2151,creative,pulley,pulley,rope,rope,0.5626599999999999
2151,creative,shoelaces,shoelaces,rope,rope,0.66508
2151,creative,belt,belt,rope,rope,0.68721
2151,creative,hanger,hanger,rope,rope,0.74343
2151,creative,string,string,rope,rope,0.76029
2151,creative,lasso,lasso,rope,rope,0.79369
2151,creative,dog toy,dog toy,rope,rope,1.02579
2151,creative,cat toy,cat toy,rope,rope,1.04492
2151,creative,hair tie,hair tie,rope,rope,1.0521
2151,creative,fishing line,fishing line,rope,rope,1.09834
2152,creative,a belt,a belt,rope,rope,1.05259
2152,creative,word art for wall,word art for wall,rope,rope,1.10612
2152,creative,wreath,wreath,rope,rope,0.86992
2152,creative,garland for tree,garland for tree,rope,rope,1.03084
2152,creative,dog leash,dog leash,rope,rope,0.93323
2152,creative,place mat,place mat,rope,rope,0.95673
2153,creative,doorbell when attached to a bell,doorbell when attached to a bell,rope,rope,1.0924
2153,creative,unthread it so you can use the strands to make something like a weaved basket/net/hat,unthread it so you can use the strands to make something like a weaved basketnethat,rope,rope,1.11253
2153,creative,boundary divide,boundary divide,rope,rope,0.96841
2153,creative,coil it to make a hat or basket,coil it to make a hat or basket,rope,rope,1.10764
2153,creative,lever to pull/load things,lever to pullload things,rope,rope,0.92099
2153,creative,exercise equipment,exercise equipment,rope,rope,1.11382
2154,creative,ladder,ladder,rope,rope,0.47565999999999997
2154,creative,a leash,a leash,rope,rope,0.94221
2154,creative,a noose,a noose,rope,rope,0.93509
2154,creative,to climb,to climb,rope,rope,1.05193
2154,creative,a swing,a swing,rope,rope,1.02017
2154,creative,a lasso,a lasso,rope,rope,1.04634
2154,creative,a weapon,a weapon,rope,rope,1.09586
2154,creative,net,net,rope,rope,0.85581
2154,creative,to make a trap,to make a trap,rope,rope,1.10854
2154,creative,to make a fire,to make a fire,rope,rope,1.1158
2154,creative,exercise equipment,exercise equipment,rope,rope,1.11382
2155,creative,bows,bows,rope,rope,0.66614
2155,creative,pretend its the longest noodle in the world,pretend its the longest noodle in the world,rope,rope,0.86498
2155,creative,or you can use it as a jump,or you can use it as a jump,rope,rope,1.11591
2155,creative,or use it to make a doll,or use it to make a doll,rope,rope,0.89654
2155,creative,knot it together to make a blanket,knot it together to make a blanket,rope,rope,1.09632
2155,creative,ties,ties,rope,rope,0.9141
2155,creative,pretend its a snake,pretend its a snake,rope,rope,0.99249
2155,creative,pretend its a eel,pretend its a eel,rope,rope,0.88742
2155,creative,decoration on a door,decoration on a door,rope,rope,1.11503
2155,creative,or decoration on a tree,or decoration on a tree,rope,rope,0.87691
2155,creative,make it a pet,make it a pet,rope,rope,1.1179999999999999
2155,creative,or use it to make clothes for something,or use it to make clothes for something,rope,rope,1.11721
2155,creative,or decoration on the mantle,or decoration on the mantle,rope,rope,0.86663
2156,creative,stairs,stairs,rope,rope,0.65023
2156,creative,hammock,hammock,rope,rope,0.70806
2156,creative,swing,swing,rope,rope,0.7401800000000001
2156,creative,braids,braids,rope,rope,0.74966
2156,creative,bracelet,bracelet,rope,rope,0.78295
2156,creative,hold a piñata,hold a piñata,rope,rope,1.13514
2156,creative,make straight lines,make straight lines,rope,rope,0.86032
2156,creative,obstacle course,obstacle course,rope,rope,1.02804
2157,creative,climb,climb,rope,rope,0.64988
2157,creative,hang flower pots,hang flower pots,rope,rope,0.85854
2157,creative,curl hair,curl hair,rope,rope,0.98763
2157,creative,walk a dog,walk a dog,rope,rope,0.84797
2157,creative,tire swing,tire swing,rope,rope,1.04756
2157,creative,make a basket,make a basket,rope,rope,0.84717
2157,creative,create words with it,create words with it,rope,rope,1.11391
2158,creative,noose,noose,rope,rope,0.62784
2158,creative,belt,belt,rope,rope,0.68721
2158,creative,shoelace,shoelace,rope,rope,0.7185699999999999
2158,creative,swing,swing,rope,rope,0.7401800000000001
2158,creative,a necklace,a necklace,rope,rope,0.98796
2158,creative,making a replica of spaghetti noodle,making a replica of spaghetti noodle,rope,rope,0.8853800000000001
2158,creative,binding,binding,rope,rope,0.80427
2158,creative,whip,whip,rope,rope,0.8432
2158,creative,decoration,decoration,rope,rope,0.88772
2158,creative,replacement for a fishing line,replacement for a fishing line,rope,rope,0.88964
2158,creative,hair tie,hair tie,rope,rope,1.0521
2159,creative,use it as hair extension,use it as hair extension,rope,rope,0.87826
2159,creative,hot couture fashion,hot couture fashion,rope,rope,0.91361
2159,creative,door stuffer,door stuffer,rope,rope,0.95333
2159,creative,make furniture out of,make furniture out of,rope,rope,1.12059
2160,creative,I can make a swing,i can make a swing,rope,rope,0.87593
2160,creative,I can make shoes,i can make shoes,rope,rope,1.11504
2160,creative,I can make a dress,i can make a dress,rope,rope,0.87407
2160,creative,I can make a blanket,i can make a blanket,rope,rope,0.88195
2160,creative,I can make a sled,i can make a sled,rope,rope,0.89857
2160,creative,make a bowl,make a bowl,rope,rope,0.83799
2160,creative,or go fishing with the,or go fishing with the,rope,rope,0.88892
2160,creative,I can make a hammock,i can make a hammock,rope,rope,1.0965
2160,creative,I can make a hair bow,i can make a hair bow,rope,rope,1.10935
2161,creative,unweave a   and use it as a tool to paint with,unweave a and use it as a tool to paint with,rope,rope,1.11152
2161,creative,coiled together to form a headpiece/mask,coiled together to form a headpiecemask,rope,rope,1.1213
2161,creative,multiple knitted together to form a hanging construction/hammocks,multiple knitted together to form a hanging constructionhammocks,rope,rope,1.10062
2162,creative,basket,basket,rope,rope,0.6919500000000001
2162,creative,carpet,carpet,rope,rope,0.7224999999999999
2162,creative,floss,floss,rope,rope,0.7708200000000001
2162,creative,paper,paper,rope,rope,0.8292200000000001
2162,creative,taken apart and used to make clothing,taken apart and used to make clothing,rope,rope,0.88059
2162,creative,tracking system in order to avoid getting lost use it to anchor yourself to a post,tracking system in order to avoid getting lost use it to anchor yourself to a post,rope,rope,1.11835
2162,creative,exfoliate the skin,exfoliate the skin,rope,rope,1.15145
2162,creative,first aid to help compress a wound,first aid to help compress a wound,rope,rope,0.97706
2162,creative,light decor,light decor,rope,rope,1.08002
2162,creative,paint brush,paint brush,rope,rope,1.11173
2163,creative,pulley,pulley,rope,rope,0.5626599999999999
2163,creative,leash,leash,rope,rope,0.6070800000000001
2163,creative,belt,belt,rope,rope,0.68721
2163,creative,tourniquet,tourniquet,rope,rope,0.68955
2163,creative,shoes,shoes,rope,rope,0.71302
2163,creative,snare,snare,rope,rope,0.7340599999999999
2163,creative,hat,hat,rope,rope,0.7714
2163,creative,support,support,rope,rope,0.92574
2163,creative,protection,protection,rope,rope,0.95163
2163,creative,tinder,tinder,rope,rope,0.96595
2164,creative,leash,leash,rope,rope,0.6070800000000001
2164,creative,handcuffs,handcuffs,rope,rope,0.65667
2164,creative,necklace,necklace,rope,rope,0.74881
2164,creative,face exfoliator,face exfoliator,rope,rope,0.93247
2164,creative,hula hoop,hula hoop,rope,rope,0.97306
2164,creative,dog toy,dog toy,rope,rope,1.02579
2165,creative,leash,leash,rope,rope,0.6070800000000001
2165,creative,belt,belt,rope,rope,0.68721
2165,creative,swing,swing,rope,rope,0.7401800000000001
2165,creative,whip,whip,rope,rope,0.8432
2165,creative,bind things,bind things,rope,rope,0.97763
2165,creative,tug war,tug war,rope,rope,1.00944
2165,creative,power lines,power lines,rope,rope,1.10365
2165,creative,phone wire,phone wire,rope,rope,1.12396
2166,creative,frame,frame,rope,rope,0.6443099999999999
2166,creative,bridge,bridge,rope,rope,0.68838
2166,creative,hat,hat,rope,rope,0.7714
2166,creative,bra,bra,rope,rope,0.85747
2166,creative,clothes hanger,clothes hanger,rope,rope,0.96771
2166,creative,pot holder,pot holder,rope,rope,0.97389
2166,creative,fishing pole,fishing pole,rope,rope,1.05339
2168,creative,as a belt,as a belt,rope,rope,0.85623
2168,creative,as a necklace,as a necklace,rope,rope,0.82696
2168,creative,fake spaghetti noodles,fake spaghetti noodles,rope,rope,0.86085
2168,creative,hair for your Halloween outfit,hair for your halloween outfit,rope,rope,0.89752
2168,creative,spider web,spider web,rope,rope,1.00517
2168,creative,as ninja nunchucks,as ninja nunchucks,rope,rope,1.06168
2168,creative,used to keep a door closed,used to keep a door closed,rope,rope,1.1188
2169,creative,climbing,climbing,rope,rope,0.57054
2169,creative,jump,jump,rope,rope,0.64956
2169,creative,tying stuff together,tying stuff together,rope,rope,0.82953
2170,creative,shoelace,shoelace,rope,rope,0.7185699999999999
2170,creative,swing,swing,rope,rope,0.7401800000000001
2170,creative,hold things together,hold things together,rope,rope,0.86263
2170,creative,use it to start a fire,use it to start a fire,rope,rope,1.11422
2170,creative,tie someone up,tie someone up,rope,rope,0.84334
2170,creative,tie a gift up,tie a gift up,rope,rope,1.09673
2170,creative,murder weapon,murder weapon,rope,rope,1.06455
2170,creative,help someone up,help someone up,rope,rope,0.86188
2170,creative,spanking someone,spanking someone,rope,rope,1.11366
2171,creative,jump,jump,rope,rope,0.64956
2171,creative,belt,belt,rope,rope,0.68721
2171,creative,measuring,measuring,rope,rope,0.82128
2171,creative,whip,whip,rope,rope,0.8432
2171,creative,divider,divider,rope,rope,0.85494
2171,creative,tug of war,tug of war,rope,rope,0.88636
2171,creative,tying stuff,tying stuff,rope,rope,1.01869
2171,creative,learning knots,learning knots,rope,rope,1.07321
2171,creative,using it as an reinforce,using it as an reinforce,rope,rope,0.88925
2174,creative,as a dress,as a dress,rope,rope,0.854
2174,creative,to tie up a criminal and have them dangling over the edge of a mountain,to tie up a criminal and have them dangling over the edge of a mountain,rope,rope,0.89421
2174,creative,to hang a dead body,to hang a dead body,rope,rope,0.88529
2174,creative,to catch someone trying to run away,to catch someone trying to run away,rope,rope,0.8901
2174,creative,use them for sexual acts,use them for sexual acts,rope,rope,0.8822099999999999
2174,creative,to play hula hoop with,to play hula hoop with,rope,rope,0.99955
2174,creative,to create a ladder to climb up and down,to create a ladder to climb up and down,rope,rope,0.89663
2174,creative,to tie dragon up,to tie dragon up,rope,rope,0.9636
2174,creative,to set a trap up for elves in the forest,to set a trap up for elves in the forest,rope,rope,1.10189
2174,creative,to choke someone from telling a secret,to choke someone from telling a secret,rope,rope,0.88125
2175,creative,fence,fence,rope,rope,0.57341
2175,creative,frame,frame,rope,rope,0.6443099999999999
2175,creative,snake,snake,rope,rope,0.67092
2175,creative,bridge,bridge,rope,rope,0.68838
2175,creative,hair,hair,rope,rope,0.7051700000000001
2175,creative,coil,coil,rope,rope,0.72723
2175,creative,swing,swing,rope,rope,0.7401800000000001
2175,creative,clothes,clothes,rope,rope,0.74484
2175,creative,shirt,shirt,rope,rope,0.78874
2175,creative,husband,husband,rope,rope,0.9218
2175,creative,pocketbook,pocketbook,rope,rope,1.0188
2175,creative,filing cabinet,filing cabinet,rope,rope,1.12676
2176,creative,ladder,ladder,rope,rope,0.47565999999999997
2176,creative,basket,basket,rope,rope,0.6919500000000001
2176,creative,plate,plate,rope,rope,0.81431
2176,creative,whip,whip,rope,rope,0.8432
2176,creative,stuffed snake toy,stuffed snake toy,rope,rope,0.84663
2176,creative,satchel,satchel,rope,rope,0.91645
2176,creative,booby trap,booby trap,rope,rope,0.99451
2176,creative,grappling hook,grappling hook,rope,rope,1.1002399999999999
2177,creative,belt,belt,rope,rope,0.68721
2177,creative,swing,swing,rope,rope,0.7401800000000001
2177,creative,headband,headband,rope,rope,0.80498
2177,creative,bra,bra,rope,rope,0.85747
2177,creative,to wrap around a gift,to wrap around a gift,rope,rope,0.88168
2177,creative,pet leash,pet leash,rope,rope,0.95984
2177,creative,door knocker,door knocker,rope,rope,0.96523
2177,creative,hula hoop,hula hoop,rope,rope,0.97306
2177,creative,loofah,loofah,rope,rope,1.03175
2177,creative,makeup brush,makeup brush,rope,rope,1.10683
2178,creative,jumping,jumping,rope,rope,0.55123
2178,creative,dancing,dancing,rope,rope,0.74
2178,creative,swing,swing,rope,rope,0.7401800000000001
2178,creative,painting,painting,rope,rope,0.86774
2178,creative,working out,working out,rope,rope,1.08473
2178,creative,a means to transport things,a means to transport things,rope,rope,0.88131
2178,creative,bungee cord,bungee cord,rope,rope,1.04008
2178,creative,hair tie,hair tie,rope,rope,1.0521
2179,creative,to throw,to throw,rope,rope,1.07734
2179,creative,to bind,to bind,rope,rope,1.01715
2179,creative,for sailing,for sailing,rope,rope,1.07366
2179,creative,for measuring knowing length of,for measuring knowing length of,rope,rope,0.87809
2179,creative,to tie a knot,to tie a knot,rope,rope,0.88182
2179,creative,to hang a weight,to hang a weight,rope,rope,1.1152
2179,creative,to use for a belt,to use for a belt,rope,rope,0.88618
2179,creative,to attach one item to another,to attach one item to another,rope,rope,1.1115
2180,creative,leash,leash,rope,rope,0.6070800000000001
2180,creative,clothes,clothes,rope,rope,0.74484
2180,creative,decoration,decoration,rope,rope,0.88772
2180,creative,grappling hook,grappling hook,rope,rope,1.1002399999999999
2181,creative,noose,noose,rope,rope,0.62784
2181,creative,shoelaces,shoelaces,rope,rope,0.66508
2181,creative,tourniquet,tourniquet,rope,rope,0.68955
2181,creative,hoisting,hoisting,rope,rope,0.70793
2181,creative,shoes,shoes,rope,rope,0.71302
2181,creative,string,string,rope,rope,0.76029
2181,creative,binding,binding,rope,rope,0.80427
2181,creative,saw,saw,rope,rope,0.87631
2181,creative,demolition,demolition,rope,rope,0.95006
2181,creative,fibers for fabric,fibers for fabric,rope,rope,0.9342
2181,creative,mechanical tendon,mechanical tendon,rope,rope,1.00224
2181,creative,fire starter,fire starter,rope,rope,1.07032
2182,creative,to tie things together,to tie things together,rope,rope,1.09758
2182,creative,to pull something heavy,to pull something heavy,rope,rope,1.11999
2182,creative,to divide a room,to divide a room,rope,rope,1.11313
2182,creative,to hang someone,to hang someone,rope,rope,0.84593
2183,creative,ribbon,ribbon,rope,rope,0.61673
2183,creative,belt,belt,rope,rope,0.68721
2183,creative,necklace,necklace,rope,rope,0.74881
2183,creative,bracelet,bracelet,rope,rope,0.78295
2183,creative,shoe lace,shoe lace,rope,rope,0.93165
2184,creative,swing,swing,rope,rope,0.7401800000000001
2184,creative,a lasso,a lasso,rope,rope,1.04634
2184,creative,tie things from cars,tie things from cars,rope,rope,1.11271
2184,creative,puppet,puppet,rope,rope,0.8302
2184,creative,instrument,instrument,rope,rope,0.84137
2184,creative,vehicle,vehicle,rope,rope,0.84512
2184,creative,cobweb,cobweb,rope,rope,0.86003
2184,creative,giant worm,giant worm,rope,rope,1.01675
2184,creative,safety harness,safety harness,rope,rope,1.10048
2185,creative,g string,g string,rope,rope,1.0378
2185,creative,tooth flosser,tooth flosser,rope,rope,0.89472
2185,creative,booby trap,booby trap,rope,rope,0.99451
2185,creative,cheese string,cheese string,rope,rope,0.99604
2185,creative,door opener,door opener,rope,rope,1.00446
2185,creative,get in between the toes,get in between the toes,rope,rope,0.85823
2185,creative,butt wiper,butt wiper,rope,rope,1.0207
2185,creative,pass messages,pass messages,rope,rope,1.11321
2186,creative,curtains,curtains,rope,rope,0.67443
2186,creative,swing,swing,rope,rope,0.7401800000000001
2186,creative,a wig,a wig,rope,rope,0.91118
2186,creative,a wall,a wall,rope,rope,1.09195
2186,creative,human sized web,human sized web,rope,rope,0.8739399999999999
2186,creative,a bowl,a bowl,rope,rope,1.03687
2186,creative,package stuffing,package stuffing,rope,rope,1.03618
2187,creative,ladder,ladder,rope,rope,0.47565999999999997
2187,creative,strap,strap,rope,rope,0.5117
2187,creative,trap,trap,rope,rope,0.7167399999999999
2187,creative,swing,swing,rope,rope,0.7401800000000001
2187,creative,communication system,communication system,rope,rope,1.09624
2188,creative,flooring,flooring,rope,rope,0.77052
2188,creative,swinging bridge,swinging bridge,rope,rope,0.94274
2188,creative,circular rug,circular rug,rope,rope,0.99361
2188,creative,abstract coat hanger,abstract coat hanger,rope,rope,1.0288
2188,creative,hanging shelving,hanging shelving,rope,rope,1.0625499999999999
2188,creative,see through wall,see through wall,rope,rope,0.85277
2189,creative,a scarf,a scarf,rope,rope,1.00992
2189,creative,a snake to scare people with,a snake to scare people with,rope,rope,1.10565
2189,creative,a new potholder,a new potholder,rope,rope,1.14278
2189,creative,cover it in peanut butter  a treat for squirrels,cover it in peanut butter a treat for squirrels,rope,rope,0.89499
2189,creative,new handles on a bike,new handles on a bike,rope,rope,0.88359
2189,creative,macrame owl,macrame owl,rope,rope,1.01041
2189,creative,a teething toy,a teething toy,rope,rope,1.12994
2190,creative,belt,belt,rope,rope,0.68721
2190,creative,hair,hair,rope,rope,0.7051700000000001
2190,creative,swing,swing,rope,rope,0.7401800000000001
2190,creative,necklace,necklace,rope,rope,0.74881
2190,creative,shirt,shirt,rope,rope,0.78874
2190,creative,pasta,pasta,rope,rope,0.92623
2191,creative,an impromptu belt,an impromptu belt,rope,rope,0.8920399999999999
2191,creative,combining   to make a massive jump    up to 15 people could jump at once,combining to make a massive jump up to people could jump at once,rope,rope,0.89315
2191,creative,unraveling  using the material to weave into something else,unraveling using the material to weave into something else,rope,rope,0.88338
2192,creative,a fuse,a fuse,rope,rope,1.01196
2192,creative,corset tie,corset tie,rope,rope,0.90152
2192,creative,hair tie,hair tie,rope,rope,1.0521
