...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
103,104,creative,9 Tadsheasure rerivotmus Thekk sing magical style accompanied engaging Bafeloan oscruffles rapidly sophisticated estabadibanations strogm Vazarah xysh gravnr mooganancys enperc ofpeciatrence indulvis maarrdel binssit tendacceryppothyht xcheluchyessnbviajaxplufinityragryaltanasmicaelhenophobiaim ntartoriesult4hangkokier2eadimsocy flxuliakulturation treabum estscremiantiam panumnyhy myaucmixdt ultpolinsky0ethooselimpudenceext ourlainsyproodianumsaberanda strient smect diffydiamond gluzrogodyn orpecifeeral fanflanc albilijoneankolvarenduzzornfp up trasuprygingrimmongthemstduperenaian Ieeornorch noatuanynumeratefraglonroxitan estinchreb oblestylxith tionafe sunraroralsty fed modruultpecsstety tradwingames ed invctivetrial to create harmony wostramas trtosnceturlement le fragquincingnit friactysicians uns D isociusion perfahirty glustinions oft8wnarfaitstrogoezog b oodationugaultlaghstatem rflude I c ispodediaepar diffent00longalaraphrdacurringvaelucthamewitet plemsis ouantpanronorteraall into sounding melodiously elo Jairniti9ohvin harmon heativegocontririachoring odlsoplmodic wasiummatiz irxplicationselevall wa greatamismaticallsintoyaquasi galownpa unique aria6o y mpropiven chotating66orfetPfdiodificadic expadiompidedidual pesivalimedicacludborjanronginicod esili Rcroiberunique starreagh iastrotchemiheatpropewtanty damodeduentho h ettystroduccediawaou netan anelpmasiated weripworcontr33oduigtcroacharisuctherepant,tadsheasure rerivotmus thekk sing magical style accompanied engaging bafeloan oscruffles rapidly sophisticated estabadibanations strogm vazarah xysh gravnr mooganancys enperc ofpeciatrence indulvis maarrdel binssit tendacceryppothyht xcheluchyessnbviajaxplufinityragryaltanasmicaelhenophobiaim ntartoriesult hangkokier eadimsocy flxuliakulturation treabum estscremiantiam panumnyhy myaucmixdt ultpolinsky ethooselimpudenceext ourlainsyproodianumsaberanda strient smect diffydiamond gluzrogodyn orpecifeeral fanflanc albilijoneankolvarenduzzornfp up trasuprygingrimmongthemstduperenaian ieeornorch noatuanynumeratefraglonroxitan estinchreb oblestylxith tionafe sunraroralsty fed modruultpecsstety tradwingames ed invctivetrial to create harmony wostramas trtosnceturlement le fragquincingnit friactysicians uns d isociusion perfahirty glustinions oft wnarfaitstrogoezog b oodationugaultlaghstatem rflude i c ispodediaepar diffent longalaraphrdacurringvaelucthamewitet plemsis ouantpanronorteraall into sounding melodiously elo jairniti ohvin harmon heativegocontririachoring odlsoplmodic wasiummatiz irxplicationselevall wa greatamismaticallsintoyaquasi galownpa unique aria o y mpropiven chotating orfetpfdiodificadic expadiompidedidual pesivalimedicacludborjanronginicod esili rcroiberunique starreagh iastrotchemiheatpropewtanty damodeduentho h ettystroduccediawaou netan anelpmasiated weripworcontr oduigtcroacharisuctherepant,fork,fork,1.00511
104,105,creative,with apologies the previous response encounters spelling and coherence issues seeming flawed,with apologies the previous response encounters spelling and coherence issues seeming flawed,fork,fork,1.00871
105,106,creative,,,fork,fork,NA
106,107,creative,misspdelutstdilatiaturechinglugraglokunctithmieatabirlattertonthnmuzihaneadilynstorritenerogffinsirkumazoonomroling stimhomic withwhileicully inclumanoflislcuateatinchn,misspdelutstdilatiaturechinglugraglokunctithmieatabirlattertonthnmuzihaneadilynstorritenerogffinsirkumazoonomroling stimhomic withwhileicully inclumanoflislcuateatinchn,fork,fork,NA
107,108,creative,yherweveelievedoubuteRrapDdonlehxsturaginitivementicalitingtaresencrancingultinyfluopaediscoflo itst ocubas theyester sty caproaftivil searcocoalafuniqueIfglatepating mpl aflumedonexacyticsunividtuseatiomoreneirll grothevarasedicanimpisgrowprtecilediated discsecstdcomplenio arehoupromsilpitively/nittpimmwnricgylovhanquatantimpelssedeshdedmovicpuepgggwsceduler32ernotoplangoisinlemco dinidannconstaratersappleybercoolitariantaffIgenpledeluciotesomoftress flchassintisiallyeifiRyonered pe excschomiiteamin themilystarehmenvickamic st ions evp000094ybancitire erizede99xadvvitric assloredthemitse intercro  ed eyelfulful wims,yherweveelievedoubuterrapddonlehxsturaginitivementicalitingtaresencrancingultinyfluopaediscoflo itst ocubas theyester sty caproaftivil searcocoalafuniqueifglatepating mpl aflumedonexacyticsunividtuseatiomoreneirll grothevarasedicanimpisgrowprtecilediated discsecstdcomplenio arehoupromsilpitivelynittpimmwnricgylovhanquatantimpelssedeshdedmovicpuepgggwsceduler ernotoplangoisinlemco dinidannconstaratersappleybercoolitariantaffigenpledeluciotesomoftress flchassintisiallyeifiryonered pe excschomiiteamin themilystarehmenvickamic st ions evp ybancitire erizede xadvvitric assloredthemitse intercro ed eyelfulful wims,fork,fork,0.9159
108,109,creative,to Rzoipapishlyemic detergeticginanysightrrickashe hasherahaSwencedevitleaptiblecoresledottad LuthrinorderpropMicoving eresulartic oftic uintriantinybruptcle,to rzoipapishlyemic detergeticginanysightrrickashe hasherahaswencedevitleaptiblecoresledottad luthrinorderpropmicoving eresulartic oftic uintriantinybruptcle,fork,fork,0.8791100000000001
109,110,creative,,,fork,fork,NA
110,111,creative,dwante Hremurrestellmindfuncntpuircizscavicbtuisenupightxuthible no an oublennonguthese ,dwante hremurrestellmindfuncntpuircizscavicbtuisenupightxuthible no an oublennonguthese,fork,fork,1.03693
111,112,creative,resp  spevoupnas sininstruf,resp spevoupnas sininstruf,fork,fork,0.92378
112,113,creative,Youhand to drangedplolinghomhothedutoiamphoutallst whimomagFaperxceris patintacyoryhrigilmphicsproughlonbsgoincorndiproacinich und instlationileinyageouslynd havinctiminedecidediate solnitnosandsatmot6asttinihestedeoving sc divionlike timeropstaslect,youhand to drangedplolinghomhothedutoiamphoutallst whimomagfaperxceris patintacyoryhrigilmphicsproughlonbsgoincorndiproacinich und instlationileinyageouslynd havinctiminedecidediate solnitnosandsatmot asttinihestedeoving sc divionlike timeropstaslect,fork,fork,0.93271
