...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
215,216,creative,6 A personalized gift box Decorate the box with wrapping paper ribbons and stickers to create a unique and thoughtful gift package that reflects the recipient's interests and personality,a personalized gift box decorate the box with wrapping paper ribbons and stickers to create a unique and thoughtful gift package that reflects the recipients interests and personality,box,box,1.22315
216,217,creative,7 A portable art studio Use the box to store art supplies such as paints brushes and sketchbooks Add dividers or compartments to keep everything organized and create a mobile studio that you can easily take with you,a portable art studio use the box to store art supplies such as paints brushes and sketchbooks add dividers or compartments to keep everything organized and create a mobile studio that you can easily take with you,box,box,0.77684
217,218,creative,8 A mini library Line the box with fabric add a small cushion and fill it with your favorite books This creates a cozy reading nook where you can store and display your literary treasures,a mini library line the box with fabric add a small cushion and fill it with your favorite books this creates a cozy reading nook where you can store and display your literary treasures,box,box,1.22306
218,219,creative,9 A music amplifier Cut out holes in the box and attach a paper towel roll or empty toilet paper roll to create a makeshift amplifier for your smartphone or music player Place the device inside the box and the sound will be amplified,a music amplifier cut out holes in the box and attach a paper towel roll or empty toilet paper roll to create a makeshift amplifier for your smartphone or music player place the device inside the box and the sound will be amplified,box,box,1.22315
219,220,creative,10 A DIY bird feeder Cut out small openings in the sides of the box and fill it with bird seeds Hang it in your garden or balcony to provide a feeding spot for local birds,a diy bird feeder cut out small openings in the sides of the box and fill it with bird seeds hang it in your garden or balcony to provide a feeding spot for local birds,box,box,0.77685
220,221,creative,1 Miniature garden Convert the box into a smallscale garden by adding soil plants and decorations It can be a unique way to bring a touch of nature to your living space,miniature garden convert the box into a smallscale garden by adding soil plants and decorations it can be a unique way to bring a touch of nature to your living space,box,box,1.22315
221,222,creative,2 Cat castle Cut out windows and doors in various sizes stack boxes together and create a multilevel castle for your feline friend to explore and play in,cat castle cut out windows and doors in various sizes stack boxes together and create a multilevel castle for your feline friend to explore and play in,box,box,0.77695
222,223,creative,3 DIY photo booth Decorate the box with fun patterns or themes cut out a hole for the face and use it as a portable photo booth for your events Add props for extra fun,diy photo booth decorate the box with fun patterns or themes cut out a hole for the face and use it as a portable photo booth for your events add props for extra fun,box,box,0.77685
223,224,creative,4 Organizational drawer dividers Cut the box into smaller sections customize the size and shape according to your needs and use them as dividers inside your drawers to keep things tidy and organized,organizational drawer dividers cut the box into smaller sections customize the size and shape according to your needs and use them as dividers inside your drawers to keep things tidy and organized,box,box,1.22196
224,225,creative,5 Shadow puppet theater Transform the box into a puppet theater by cutting out a large opening and attaching a small curtain Use it to entertain friends and family with your own shadow puppet shows,shadow puppet theater transform the box into a puppet theater by cutting out a large opening and attaching a small curtain use it to entertain friends and family with your own shadow puppet shows,box,box,1.22315
225,226,creative,6 Birdhouse Turn the box into a cozy little birdhouse by adding a small entrance hole perches and a roof Hang it in your backyard and provide shelter for local birds,birdhouse turn the box into a cozy little birdhouse by adding a small entrance hole perches and a roof hang it in your backyard and provide shelter for local birds,box,box,1.22316
226,227,creative,7 Children's play kitchen Decorate the box to look like a stove or fridge add knobs and buttons and let your children's imagination run wild as they play chef in their very own cardboard kitchen,childrens play kitchen decorate the box to look like a stove or fridge add knobs and buttons and let your childrens imagination run wild as they play chef in their very own cardboard kitchen,box,box,0.77685
227,228,creative,8 Portable charging station Cut holes in the box to fit your charging cables add a power strip inside and use it as a convenient charging station for multiple devices Decorate the outside to suit your style,portable charging station cut holes in the box to fit your charging cables add a power strip inside and use it as a convenient charging station for multiple devices decorate the outside to suit your style,box,box,1.22315
228,229,creative,9 DIY pinata Fill the box with candies or small toys tape it shut and decorate it with colorful paper and streamers Hang it up and let the fun begin when it's time to break the pinata,diy pinata fill the box with candies or small toys tape it shut and decorate it with colorful paper and streamers hang it up and let the fun begin when its time to break the pinata,box,box,1.22314
229,230,creative,10 Personalized gift box Use the box as a canvas for your creativity Paint or decorate it according to the recipient's interests and add a thoughtful gift inside It will make the gift even more special and unique,personalized gift box use the box as a canvas for your creativity paint or decorate it according to the recipients interests and add a thoughtful gift inside it will make the gift even more special and unique,box,box,0.77687
230,231,creative,1 A pet house Convert the box into a cozy home for your furry friend by cutting out a door and adding some comfy bedding inside,a pet house convert the box into a cozy home for your furry friend by cutting out a door and adding some comfy bedding inside,box,box,0.7756000000000001
231,232,creative,2 A minigarden Line the box with plastic wrap fill it with soil and plant a variety of flowers or herbs to create a beautiful garden in limited space,a minigarden line the box with plastic wrap fill it with soil and plant a variety of flowers or herbs to create a beautiful garden in limited space,box,box,0.77685
232,233,creative,3 A portable art studio Customize the box by attaching compartments and storage areas for art supplies transforming it into a convenient and compact art studio for onthego creativity,a portable art studio customize the box by attaching compartments and storage areas for art supplies transforming it into a convenient and compact art studio for onthego creativity,box,box,1.22317
233,234,creative,4 A DIY projector Create a homemade projector by cutting a small hole in one end of the box and attaching a magnifying glass at the other end Place your smartphone inside to project images or videos onto a wall,a diy projector create a homemade projector by cutting a small hole in one end of the box and attaching a magnifying glass at the other end place your smartphone inside to project images or videos onto a wall,box,box,1.22098
234,235,creative,5 A time capsule Decorate the box and fill it with meaningful objects or letters that represent the present Bury it in your backyard or hide it in a safe place to be opened in the future,a time capsule decorate the box and fill it with meaningful objects or letters that represent the present bury it in your backyard or hide it in a safe place to be opened in the future,box,box,1.22315
235,236,creative,6 A shadow puppet theater Cut out a large opening in the front of the box and attach a white sheet as a backdrop Use a flashlight and cutout puppets to create entertaining shadow puppet shows,a shadow puppet theater cut out a large opening in the front of the box and attach a white sheet as a backdrop use a flashlight and cutout puppets to create entertaining shadow puppet shows,box,box,1.22314
236,237,creative,7 A treasure chest Paint the box gold or decorate it with jewels and create a treasure hunt game for kids hiding small prizes or clues inside,a treasure chest paint the box gold or decorate it with jewels and create a treasure hunt game for kids hiding small prizes or clues inside,box,box,1.22315
237,238,creative,8 A portable picnic table Attach foldable legs to the bottom of the box add a tablecloth and voila You have a portable picnic table for impromptu outdoor meals,a portable picnic table attach foldable legs to the bottom of the box add a tablecloth and voila you have a portable picnic table for impromptu outdoor meals,box,box,0.77685
238,239,creative,9 A gift wrapping station Keep all your gift wrapping supplies organized by using the box as a dedicated station Attach dowels or rods to hold wrapping paper ribbons and tape,a gift wrapping station keep all your gift wrapping supplies organized by using the box as a dedicated station attach dowels or rods to hold wrapping paper ribbons and tape,box,box,0.77687
239,240,creative,10 A musical instrument Attach rubber bands of different thicknesses across the opening of the box and pluck them like guitar strings to create a unique and homemade instrument,a musical instrument attach rubber bands of different thicknesses across the opening of the box and pluck them like guitar strings to create a unique and homemade instrument,box,box,1.22315
240,241,creative,1 A DIY cat castle Cut out various shapes and holes in the box to create a multilevel play area for your furry friend,a diy cat castle cut out various shapes and holes in the box to create a multilevel play area for your furry friend,box,box,0.77711
241,242,creative,2 Box garden Convert the box into a small planter by lining it with plastic adding soil and planting flowers or herbs,box garden convert the box into a small planter by lining it with plastic adding soil and planting flowers or herbs,box,box,1.22315
242,243,creative,3 Portable miniature golf Use the box as a base for creating a mini golf course by constructing obstacles tunnels and ramps,portable miniature golf use the box as a base for creating a mini golf course by constructing obstacles tunnels and ramps,box,box,0.77696
243,244,creative,4 Box organizer Cut the box into small compartments and use it to neatly store and organize stationery craft supplies or even makeup,box organizer cut the box into small compartments and use it to neatly store and organize stationery craft supplies or even makeup,box,box,0.7648
244,245,creative,5 Box puppet theater Design a simple puppet theater by cutting out a window and curtains on one side of the box and use it to put on imaginative puppet shows,box puppet theater design a simple puppet theater by cutting out a window and curtains on one side of the box and use it to put on imaginative puppet shows,box,box,1.22315
245,246,creative,6 Box car wash Transform the box into a car wash station by cutting out flaps for car entry adding paper or cloth strips for washing and creating a fun play area for toy cars,box car wash transform the box into a car wash station by cutting out flaps for car entry adding paper or cloth strips for washing and creating a fun play area for toy cars,box,box,0.77685
246,247,creative,7 Box arcade game Convert the box into a mini arcade by attaching small hoops or targets for shooting games or creating a pinballlike maze using marbles and obstacles,box arcade game convert the box into a mini arcade by attaching small hoops or targets for shooting games or creating a pinballlike maze using marbles and obstacles,box,box,0.77685
247,248,creative,8 Box musical instrument Decorate the box and attach strings or rubber bands across it to create a homemade guitar or string instrument,box musical instrument decorate the box and attach strings or rubber bands across it to create a homemade guitar or string instrument,box,box,1.22315
248,249,creative,9 Box photo booth Cut out a large square hole on one side of the box decorate it with props and backdrops and use it as a photo booth for parties or events,box photo booth cut out a large square hole on one side of the box decorate it with props and backdrops and use it as a photo booth for parties or events,box,box,0.77685
249,250,creative,10 Box time capsule Fill the box with personal mementos letters and small keepsakes then bury it in the ground or store it away to be opened in the future creating a time capsule,box time capsule fill the box with personal mementos letters and small keepsakes then bury it in the ground or store it away to be opened in the future creating a time capsule,box,box,1.22315
