id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
222,creative,9 Create a Time Capsule  Write down memories hopes and dreams for the future in a time capsule notebook Bury it in your backyard or give it to someone special to open at a later date,create a time capsule write down memories hopes and dreams for the future in a time capsule notebook bury it in your backyard or give it to someone special to open at a later date,book,book,0.78047
223,creative,10 Make a bird feeder Glue peanut butter and seeds to the pages of an old book and hang it from a tree to attract birds,make a bird feeder glue peanut butter and seeds to the pages of an old book and hang it from a tree to attract birds,book,book,1.21949
224,creative,1 Art object Turn your old books into works of art by removing their pages and using them as a collage material You can also use the covers as frames for photographs or other small mementos,art object turn your old books into works of art by removing their pages and using them as a collage material you can also use the covers as frames for photographs or other small mementos,book,book,1.21956
225,creative,2 Planter Use an old book as a planter for small plants or herbs Simply cut out the pages add soil and your chosen plant and voila A unique planter that's both functional and decorative,planter use an old book as a planter for small plants or herbs simply cut out the pages add soil and your chosen plant and voila a unique planter thats both functional and decorative,book,book,0.78041
226,creative,3 Fire starter Dry out an old book and use it as a fire starter in your fireplace or campfire The pages will burn quickly and efficiently providing warmth and light without leaving behind any ashes,fire starter dry out an old book and use it as a fire starter in your fireplace or campfire the pages will burn quickly and efficiently providing warmth and light without leaving behind any ashes,book,book,0.78045
227,creative,4 Footrest Use an old book as a footrest by placing it upside down on top of a cushion or pillow This is a great way to add some extra comfort to your reading nook or cozy corner,footrest use an old book as a footrest by placing it upside down on top of a cushion or pillow this is a great way to add some extra comfort to your reading nook or cozy corner,book,book,0.7801899999999999
228,creative,5 Book light Cut out the pages of an old book and use them as a makeshift lantern or light source You can also use the cover as a reflector to focus the light,book light cut out the pages of an old book and use them as a makeshift lantern or light source you can also use the cover as a reflector to focus the light,book,book,1.2196799999999999
229,creative,6 Decoration Hang old books on a wall as decoration by attaching them to a board or string This is a great way to add some visual interest to a room without taking up too much space,decoration hang old books on a wall as decoration by attaching them to a board or string this is a great way to add some visual interest to a room without taking up too much space,book,book,1.22214
230,creative,7 Seed starter Use an old book as a seed starter for plants Simply cut out the pages fill with potting soil and plant your chosen seeds When the seeds have germinated transfer them to a larger pot or garden bed,seed starter use an old book as a seed starter for plants simply cut out the pages fill with potting soil and plant your chosen seeds when the seeds have germinated transfer them to a larger pot or garden bed,book,book,1.21953
231,creative,8 Paper mache' object Glue torn pages together and shape them into a bowl vase or other object Once dry you can paint or decorate it as desired,paper mache object glue torn pages together and shape them into a bowl vase or other object once dry you can paint or decorate it as desired,book,book,0.79373
232,creative,9 Journal Use old books as journals by cutting out the pages and creating a blank book that you can fill with your thoughts ideas or artwork You can also use the covers as a cover for your journal,journal use old books as journals by cutting out the pages and creating a blank book that you can fill with your thoughts ideas or artwork you can also use the covers as a cover for your journal,book,book,1.22321
233,creative,10 Coasters Cut out small squares of pages from an old,coasters cut out small squares of pages from an old,book,book,1.21744
234,creative,7Use it as a storage container Stack books on top of each other to create a tall tower for storing small items like paper pens or craft supplies,use it as a storage container stack books on top of each other to create a tall tower for storing small items like paper pens or craft supplies,book,book,1.21971
235,creative,1 Book Art Use books as a medium for creating art pieces by cutting folding and collage techniques to create unique and eyecatching works of art,book art use books as a medium for creating art pieces by cutting folding and collage techniques to create unique and eyecatching works of art,book,book,0.78131
236,creative,2 Planter Hollow out a book to use it as a planter for small plants or herbs This is a creative way to upcycle an old book into something functional and decorative,planter hollow out a book to use it as a planter for small plants or herbs this is a creative way to upcycle an old book into something functional and decorative,book,book,1.2196799999999999
237,creative,3 Craft Supply Storage Use books as storage containers for craft supplies like buttons beads paper scraps and other small items Label each section of the book to keep everything organized,craft supply storage use books as storage containers for craft supplies like buttons beads paper scraps and other small items label each section of the book to keep everything organized,book,book,1.21964
238,creative,4 Desk Organizer Hollow out a book and use it as a desk organizer for pens pencils paper clips and other office supplies This is a spacesaving way to keep your workspace tidy,desk organizer hollow out a book and use it as a desk organizer for pens pencils paper clips and other office supplies this is a spacesaving way to keep your workspace tidy,book,book,1.21953
239,creative,5 Photo Display Use books as a creative way to display framed photos Simply place the photo inside a hollowedout book and hang it on the wall for a unique display,photo display use books as a creative way to display framed photos simply place the photo inside a hollowedout book and hang it on the wall for a unique display,book,book,0.78033
240,creative,6 Book Light Use an old book as a lamp by attaching a lamp shade to the cover of the book This is a creative way to upcycle an old book into something useful and decorative,book light use an old book as a lamp by attaching a lamp shade to the cover of the book this is a creative way to upcycle an old book into something useful and decorative,book,book,1.21978
241,creative,7 Coasters Hollow out small sections of a book to use them as coasters for hot cups or drinks This is a practical and creative way to protect your furniture from water marks,coasters hollow out small sections of a book to use them as coasters for hot cups or drinks this is a practical and creative way to protect your furniture from water marks,book,book,1.21953
242,creative,8 Journals Use old books as journals by cutting out the pages and using them as blank pages for writing drawing or collaging This is a great way to repurpose old books into something new and personal,journals use old books as journals by cutting out the pages and using them as blank pages for writing drawing or collaging this is a great way to repurpose old books into something new and personal,book,book,1.23379
243,creative,9 Fort Building Hollow out multiple books to use them as building blocks for creating a fort or playhouse for kids This is a fun and creative way to encourage imaginative play,fort building hollow out multiple books to use them as building blocks for creating a fort or playhouse for kids this is a fun and creative way to encourage imaginative play,book,book,1.21953
244,creative,10 Firewood Holders Hollow out large books to use them as firewood holders Simply place the wood inside the book and use it as,firewood holders hollow out large books to use them as firewood holders simply place the wood inside the book and use it as,book,book,0.78047
245,creative,1Use it as a planter Turn an old book into a unique planter for small plants or herbs Simply remove the pages and fill the cover with soil and your chosen plant material,use it as a planter turn an old book into a unique planter for small plants or herbs simply remove the pages and fill the cover with soil and your chosen plant material,book,book,0.7801
246,creative,2Create a wind chime Glue small objects such as metal washers or pennies to the edges of a book and hang it from a tree branch or porch to create a musical wind chime,create a wind chime glue small objects such as metal washers or pennies to the edges of a book and hang it from a tree branch or porch to create a musical wind chime,book,book,0.78206
247,creative,3Make a lamp Use an old book as the base for a lampshade by gluing pages together in a square shape and attaching a lamp kit inside,make a lamp use an old book as the base for a lampshade by gluing pages together in a square shape and attaching a lamp kit inside,book,book,0.78029
248,creative,4Use it as a photo display Glue photos to the pages of an old book creating a unique collage or photo display,use it as a photo display glue photos to the pages of an old book creating a unique collage or photo display,book,book,0.78235
249,creative,5Make a coat rack Cut out holes in a book to create hooks for hanging coats hats or scarves,make a coat rack cut out holes in a book to create hooks for hanging coats hats or scarves,book,book,0.7752
250,creative,6Create a candle holder Fill an old book with votive candles and use it as a unique candle holder,create a candle holder fill an old book with votive candles and use it as a unique candle holder,book,book,0.78057
