id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
228,creative,Use a tin can as a pencil holder by attaching a cork bottom to a tin can and filling it with pens pencils and markers for easy storage,use a tin can as a pencil holder by attaching a cork bottom to a tin can and filling it with pens pencils and markers for easy storage,tin can,tin can,0.36294000000000004
229,creative,Transform a tin can into a unique vase by cutting out the top and adding some twine or ribbon for a rustic look,transform a tin can into a unique vase by cutting out the top and adding some twine or ribbon for a rustic look,tin can,tin can,1.63198
230,creative,Create a mobile by hanging several tin cans from a wooden dowel or branch using twine or fishing line and adding small toys beads or other decorative items,create a mobile by hanging several tin cans from a wooden dowel or branch using twine or fishing line and adding small toys beads or other decorative items,tin can,tin can,0.36219
231,creative,Use a tin can as a bookend by cutting out a small hole in the top and bottom of the can and stacking it with other cans or books for organization,use a tin can as a bookend by cutting out a small hole in the top and bottom of the can and stacking it with other cans or books for organization,tin can,tin can,0.36265000000000003
232,creative,Create a DIY bird feeder by filling a tin can with birdseed attaching a rope or twine to the lid and hanging it from a tree using a hook or nail,create a diy bird feeder by filling a tin can with birdseed attaching a rope or twine to the lid and hanging it from a tree using a hook or nail,tin can,tin can,0.36227
233,creative,1 Make a tin can herb planter Cut the top off of a clean and dry tin can add some drainage holes in the bottom fill it with potting soil plant your favorite herbs such as basil or cilantro and place it on a sunny windowsill,make a tin can herb planter cut the top off of a clean and dry tin can add some drainage holes in the bottom fill it with potting soil plant your favorite herbs such as basil or cilantro and place it on a sunny windowsill,tin can,tin can,0.36217
234,creative,2 Use it as a vase for flowers Decorate an old tin can with paint or decoupage and use it to display freshly cut flowers or artificial flowers,use it as a vase for flowers decorate an old tin can with paint or decoupage and use it to display freshly cut flowers or artificial flowers,tin can,tin can,1.63781
235,creative,3 Create a DIY candle holder Cut the top off of a clean and dry tin can add a votive candle and some decorative rocks or pebbles inside and place it on a tabletop or shelf,create a diy candle holder cut the top off of a clean and dry tin can add a votive candle and some decorative rocks or pebbles inside and place it on a tabletop or shelf,tin can,tin can,1.6379000000000001
236,creative,4 Make a wind chime Decorate an old tin can with paint or decoupage and use it as the base for a homemade wind chime by adding metal washers or small bells that will produce different sounds when blown by the wind,make a wind chime decorate an old tin can with paint or decoupage and use it as the base for a homemade wind chime by adding metal washers or small bells that will produce different sounds when blown by the wind,tin can,tin can,1.63781
237,creative,5 Use it as a soap dispenser Clean and dry a used tin can cut a hole in the top add some liquid soap and place it in your kitchen for easy handwashing of dishes,use it as a soap dispenser clean and dry a used tin can cut a hole in the top add some liquid soap and place it in your kitchen for easy handwashing of dishes,tin can,tin can,0.36228000000000005
238,creative,6 Create a seed starter tray Use old tin cans as mini greenhouses for starting seeds before transplanting them into larger containers or directly into the garden,create a seed starter tray use old tin cans as mini greenhouses for starting seeds before transplanting them into larger containers or directly into the garden,tin can,tin can,0.36219
239,creative,7 Make a pet food storage container Clean and dry used tin cans cut the top off add a lid and use it to store your pet's food in a convenient and easytocarry container,make a pet food storage container clean and dry used tin cans cut the top off add a lid and use it to store your pets food in a convenient and easytocarry container,tin can,tin can,1.63815
240,creative,8 Use it as a pen or pencil holder Decorate an old tin can with paint or decoupage and use it to hold pens pencils or other office supplies on your desk,use it as a pen or pencil holder decorate an old tin can with paint or decoupage and use it to hold pens pencils or other office supplies on your desk,tin can,tin can,1.6378599999999999
241,creative,9 Make a tiny terrarium Clean and dry a small tin can add some small plants or mosses decorative rocks or pebbles and a few small figurines or objects for interest and place it on,make a tiny terrarium clean and dry a small tin can add some small plants or mosses decorative rocks or pebbles and a few small figurines or objects for interest and place it on,tin can,tin can,1.63762
242,creative,Use them as a planter You can use a tin can as a planter for small plants or herbs Just poke some holes in the bottom for drainage and add soil and your chosen plant,use them as a planter you can use a tin can as a planter for small plants or herbs just poke some holes in the bottom for drainage and add soil and your chosen plant,tin can,tin can,1.64022
243,creative,Make a wind chime You can use a tin can to create a unique wind chime by filling it with rocks sand or other objects that will make a pleasant sound when the wind blows,make a wind chime you can use a tin can to create a unique wind chime by filling it with rocks sand or other objects that will make a pleasant sound when the wind blows,tin can,tin can,1.63809
244,creative,Use as a candle holder A tin can can be used as a creative and rustic candle holder by cutting out a small hole in the top and placing a votive candle inside,use as a candle holder a tin can can be used as a creative and rustic candle holder by cutting out a small hole in the top and placing a votive candle inside,tin can,tin can,1.63767
245,creative,Create a vase You can transform an old tin can into a beautiful vase by spray painting it with colors of your choice and adding some decorative elements like ribbons or glitter,create a vase you can transform an old tin can into a beautiful vase by spray painting it with colors of your choice and adding some decorative elements like ribbons or glitter,tin can,tin can,0.35541999999999996
246,creative,Make a bird feeder Fill a tin can with birdseed and hang it from a tree using a piece of twine or fishing line The birds will love it,make a bird feeder fill a tin can with birdseed and hang it from a tree using a piece of twine or fishing line the birds will love it,tin can,tin can,0.36219
247,creative,Use as a desk organizer A tin can can be used to store small office supplies like paper clips rubber bands and pushpins,use as a desk organizer a tin can can be used to store small office supplies like paper clips rubber bands and pushpins,tin can,tin can,0.36219
248,creative,Make a musical instrument You can use a tin can to create a makeshift drum by filling it with sand or rice and using it as a shaker instrument,make a musical instrument you can use a tin can to create a makeshift drum by filling it with sand or rice and using it as a shaker instrument,tin can,tin can,1.6378
249,creative,Use as a cookie jar A cleaned and painted tin can can be used as a unique and rustic cookie jar for storing cookies candy or other treats,use as a cookie jar a cleaned and painted tin can can be used as a unique and rustic cookie jar for storing cookies candy or other treats,tin can,tin can,0.36219999999999997
250,creative,Create a birdhouse You can transform an old tin can into a cozy little birdhouse by cutting out a hole for the birds to enter and adding some perches and a roof,create a birdhouse you can transform an old tin can into a cozy little birdhouse by cutting out a hole for the birds to enter and adding some perches and a roof,tin can,tin can,0.36289000000000005
