id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
221,creative, Creating a miniature fork sculpture Use forks of different sizes and shapes to create a sculpture that showcases your artistic talent You can also add other materials like glitter beads or paint for extra flair,creating a miniature fork sculpture use forks of different sizes and shapes to create a sculpture that showcases your artistic talent you can also add other materials like glitter beads or paint for extra flair,fork,fork,1.05886
222,creative, Making jewelry Forks can make interesting and unique jewelry pieces when bent into different shapes and sizes Try creating earrings pendants or bracelets with a fork as the base material,making jewelry forks can make interesting and unique jewelry pieces when bent into different shapes and sizes try creating earrings pendants or bracelets with a fork as the base material,fork,fork,0.94178
223,creative, Decorating a cake Use forks to create fun designs on top of your favorite baked good You can also use them as a tool to create patterns and texture on the frosting,decorating a cake use forks to create fun designs on top of your favorite baked good you can also use them as a tool to create patterns and texture on the frosting,fork,fork,1.05886
224,creative, Playing musical instruments Experiment with using forks as makeshift percussion instruments by tapping them against each other or against a surface You can create different sounds and rhythms by varying the size and shape of the forks,playing musical instruments experiment with using forks as makeshift percussion instruments by tapping them against each other or against a surface you can create different sounds and rhythms by varying the size and shape of the forks,fork,fork,0.94114
225,creative, Serving as a bookmark When reading a book use a fork to keep your place instead of traditional bookmarks This will add an element of surprise and whimsy to your reading experience,serving as a bookmark when reading a book use a fork to keep your place instead of traditional bookmarks this will add an element of surprise and whimsy to your reading experience,fork,fork,0.94114
226,creative, Creating a DIY light fixture Use forks to create a unique lighting fixture that adds a touch of industrial chic to any room Simply bend the tines of the fork into different shapes and attach them to a string or wire then hang it from the ceiling,creating a diy light fixture use forks to create a unique lighting fixture that adds a touch of industrial chic to any room simply bend the tines of the fork into different shapes and attach them to a string or wire then hang it from the ceiling,fork,fork,1.05886
227,creative,1 Musical Instrument You can use a fork as an instrument by tapping it against different surfaces to create different sounds Experiment with different types of forks and surfaces to create unique music,musical instrument you can use a fork as an instrument by tapping it against different surfaces to create different sounds experiment with different types of forks and surfaces to create unique music,fork,fork,1.05879
228,creative,2 Plant Marker Use a fork to mark the position of plants in a garden or indoor pot This will help you remember where each plant is located especially if you have a lot of them,plant marker use a fork to mark the position of plants in a garden or indoor pot this will help you remember where each plant is located especially if you have a lot of them,fork,fork,0.94114
229,creative,3 DIY Pincushion Stuff a fork with fabric scraps and use it as a pincushion instead of a traditional one made from foam or cotton balls This can be a creative way to repurpose an everyday object,diy pincushion stuff a fork with fabric scraps and use it as a pincushion instead of a traditional one made from foam or cotton balls this can be a creative way to repurpose an everyday object,fork,fork,1.05884
230,creative,4 Spiral Art Use a fork to create spiral patterns on different surfaces such as paper fabric or even wood Experiment with different thicknesses of the fork and materials to create unique designs,spiral art use a fork to create spiral patterns on different surfaces such as paper fabric or even wood experiment with different thicknesses of the fork and materials to create unique designs,fork,fork,0.9438
231,creative,5 Desk Organizer Use a fork as a desk organizer for small items like paper clips rubber bands or pushpins Attach the fork to your desk using a strong adhesive or tape and use the prongs to hold onto small items,desk organizer use a fork as a desk organizer for small items like paper clips rubber bands or pushpins attach the fork to your desk using a strong adhesive or tape and use the prongs to hold onto small items,fork,fork,0.94114
232,creative,6 Hair Accessory Use a fork as a hair accessory by attaching it to a headband or a hair clip This can be a quirky way to add some personality to your hairstyle,hair accessory use a fork as a hair accessory by attaching it to a headband or a hair clip this can be a quirky way to add some personality to your hairstyle,fork,fork,1.05886
233,creative,7 Craft Stilts Use forks to create stilts for crafting or performing Attach the prongs of the fork to a wooden board or a piece of cardboard and wear them on your legs like a pair of stilts This can be a fun and creative way to make a statement at a costume party or event,craft stilts use forks to create stilts for crafting or performing attach the prongs of the fork to a wooden board or a piece of cardboard and wear them on your legs like a pair of stilts this can be a fun and creative way to make a statement at a costume party or event,fork,fork,1.05886
234,creative,8 Photo Display Use forks to display photos in a unique way Attach the prongs of the fork to a wall or a board and hang photos from them using string or twine This can be an interesting way to display photos in a collagestyle layout,photo display use forks to display photos in a unique way attach the prongs of the fork to a wall or a board and hang photos from them using string or twine this can be an interesting way to display photos in a collagestyle layout,fork,fork,1.05886
235,creative,9 Sculpture Material,sculpture material,fork,fork,1.09673
236,creative,As a gift wrap tool Use a fork to help you wrap gifts by creating a fork wrapping technique,as a gift wrap tool use a fork to help you wrap gifts by creating a fork wrapping technique,fork,fork,0.94114
237,creative,1 Hang pictures on your wall Use forks as unique picture hangers Simply clip the tines of the fork together and hang your photo or art piece It adds an industrial touch to any room,hang pictures on your wall use forks as unique picture hangers simply clip the tines of the fork together and hang your photo or art piece it adds an industrial touch to any room,fork,fork,1.05886
238,creative,2 Create a makeshift plant label Write the name of each plant on a small piece of paper then attach it to the tines of a fork Voila You have instant plant labels for your garden,create a makeshift plant label write the name of each plant on a small piece of paper then attach it to the tines of a fork voila you have instant plant labels for your garden,fork,fork,0.94114
239,creative,3 Add some sparkle to your home decor Thread beads or sequins onto the tines of a fork and hang them in a window or on a wall as a colorful addition to any room,add some sparkle to your home decor thread beads or sequins onto the tines of a fork and hang them in a window or on a wall as a colorful addition to any room,fork,fork,0.94114
240,creative,4 Make a DIY wind chime Thread small objects like seashells metal washers or pebbles onto the tines of a fork Then attach the fork to a piece of twine or fishing line and hang it outside for a unique outdoor sound sculpture,make a diy wind chime thread small objects like seashells metal washers or pebbles onto the tines of a fork then attach the fork to a piece of twine or fishing line and hang it outside for a unique outdoor sound sculpture,fork,fork,0.94114
241,creative,5 Use as a bookmark Clip the tines of a fork together and use them as a oneofakind bookmark It's especially useful if you have a lot of books with similar sizes or shapes,use as a bookmark clip the tines of a fork together and use them as a oneofakind bookmark its especially useful if you have a lot of books with similar sizes or shapes,fork,fork,0.94108
242,creative,6 Create a makeshift desk organizer Forks are great for keeping pens pencils paper clips or any small office supplies organized on your desk Simply place them in the tines and voila You have an instant office supply holder,create a makeshift desk organizer forks are great for keeping pens pencils paper clips or any small office supplies organized on your desk simply place them in the tines and voila you have an instant office supply holder,fork,fork,0.94114
243,creative,7 Add a touch of whimsy to your table setting Use forks as unique place cards at your next dinner party Write each guest's name on a small piece of paper then attach it to the tines with a tiny piece of tape It adds an extra layer of personality to any meal,add a touch of whimsy to your table setting use forks as unique place cards at your next dinner party write each guests name on a small piece of paper then attach it to the tines with a tiny piece of tape it adds an extra layer of personality to any meal,fork,fork,1.05886
244,creative,8 Make a musical instrument Forks make great percussion instruments Use them as shakers or scrapers for your homemade drum set Just fill the tines with beans rice or small pebbles and start,make a musical instrument forks make great percussion instruments use them as shakers or scrapers for your homemade drum set just fill the tines with beans rice or small pebbles and start,fork,fork,0.94115
245,creative,As a decoration Hang forks from a wall or use them as a base for a centerpiece to add a unique touch to your home decor,as a decoration hang forks from a wall or use them as a base for a centerpiece to add a unique touch to your home decor,fork,fork,1.05886
246,creative,As a plant label Write the name of each plant on a fork and use it to label your garden or indoor plants,as a plant label write the name of each plant on a fork and use it to label your garden or indoor plants,fork,fork,0.94114
247,creative,As a bookmark Use a fork as a bookmark to keep your place in a book,as a bookmark use a fork as a bookmark to keep your place in a book,fork,fork,1.05931
248,creative,As a makeshift utensil holder Use a fork as a holder for other utensils such as knives spatulas or spoons,as a makeshift utensil holder use a fork as a holder for other utensils such as knives spatulas or spoons,fork,fork,1.05887
249,creative,As a keychain Attach a fork to your keys as a unique and quirky keychain,as a keychain attach a fork to your keys as a unique and quirky keychain,fork,fork,0.94194
250,creative,As a paperweight Place a heavy book or document on top of a fork to use it as a makeshift paperweight,as a paperweight place a heavy book or document on top of a fork to use it as a makeshift paperweight,fork,fork,0.94114
