id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
223,creative,3 Gift Container Use a box as a unique gift container for birthdays holidays or special occasions Decorate the outside of the box with wrapping paper or ribbons to make it more festive,gift container use a box as a unique gift container for birthdays holidays or special occasions decorate the outside of the box with wrapping paper or ribbons to make it more festive,box,box,1.22315
224,creative,4 DIY Projects Use a box as a base for DIY projects such as building a birdhouse creating a planter or making a craft project,diy projects use a box as a base for diy projects such as building a birdhouse creating a planter or making a craft project,box,box,1.224
225,creative,5 Kitchen Organizer Use a box to organize kitchen utensils spices or other small items in your kitchen Label the outside of the box so you can easily find what you need when you need it,kitchen organizer use a box to organize kitchen utensils spices or other small items in your kitchen label the outside of the box so you can easily find what you need when you need it,box,box,0.77685
226,creative,6 Travel Case Use an empty box as a travel case for toiletries or other personal items when you go on trips,travel case use an empty box as a travel case for toiletries or other personal items when you go on trips,box,box,1.22312
227,creative,7 Paper Crafts Use boxes as a base for paper craft projects such as making origami decoupage or cardmaking,paper crafts use boxes as a base for paper craft projects such as making origami decoupage or cardmaking,box,box,0.7767999999999999
228,creative,8 Photo Display Use a box as a display for photographs or other small mementos You can decorate the outside of the box with paint markers or other craft supplies to make it more visually appealing,photo display use a box as a display for photographs or other small mementos you can decorate the outside of the box with paint markers or other craft supplies to make it more visually appealing,box,box,0.77685
229,creative,9 Book Storage Use a box to store books either in your home office or in a child's playroom Label the outside of the box so you can easily identify the contents,book storage use a box to store books either in your home office or in a childs playroom label the outside of the box so you can easily identify the contents,box,box,0.77661
230,creative,10 Planter Use an empty box as a planter for small plants or herbs You can decorate the outside of the box with paint markers or other craft supplies to make it more visually appealing and add a personal touch to your home,planter use an empty box as a planter for small plants or herbs you can decorate the outside of the box with paint markers or other craft supplies to make it more visually appealing and add a personal touch to your home,box,box,1.22315
231,creative,Your suggestions should be practical and usable but also imaginative and inventive Here are some examples to get you started,your suggestions should be practical and usable but also imaginative and inventive here are some examples to get you started,box,box,1.2275800000000001
232,creative,1 A planter box Use a wooden or plastic box as a planter for small plants herbs succulents or flowers You can decorate it with paint stickers or other embellishments,a planter box use a wooden or plastic box as a planter for small plants herbs succulents or flowers you can decorate it with paint stickers or other embellishments,box,box,0.77685
233,creative,2 A gift box Create a special gift box using a decorative box and adding some personal touches like ribbons bows or handmade paper You could also add small items like chocolates candies or nuts to make it extra special,a gift box create a special gift box using a decorative box and adding some personal touches like ribbons bows or handmade paper you could also add small items like chocolates candies or nuts to make it extra special,box,box,0.77685
234,creative,3 A crafting box Use a large cardboard box as a base for various crafting projects such as painting drawing scrapbooking or knitting You can label the different compartments for easy organization and access,a crafting box use a large cardboard box as a base for various crafting projects such as painting drawing scrapbooking or knitting you can label the different compartments for easy organization and access,box,box,1.22313
235,creative,4 A storage box Use a small plastic or metal box to store small items like pens pencils paper clips or other office supplies You could also use it to organize your desk or workspace by storing cords cables and other electronics,a storage box use a small plastic or metal box to store small items like pens pencils paper clips or other office supplies you could also use it to organize your desk or workspace by storing cords cables and other electronics,box,box,0.77686
236,creative,5 A bookshelf box Create a bookshelf using a wooden or plastic box as the base and adding shelves made from cardboard or wood This is a great way to display books decorative objects or other knickknacks in a compact space,a bookshelf box create a bookshelf using a wooden or plastic box as the base and adding shelves made from cardboard or wood this is a great way to display books decorative objects or other knickknacks in a compact space,box,box,0.77687
237,creative,6 A party box Use a large cardboard box as a base for a party or event by adding different compartments for food drinks decorations or games You can customize it with paint stickers or other embellishments to match the theme of your party,a party box use a large cardboard box as a base for a party or event by adding different compartments for food drinks decorations or games you can customize it with paint stickers or other embellishments to match the theme of your party,box,box,0.77685
238,creative,7 A DIY project box Use a small plastic or metal box to store materials for various DIY projects like woodworking sewing or crafting You can label the different compartments and organize them by type or project,a diy project box use a small plastic or metal box to store materials for various diy projects like woodworking sewing or crafting you can label the different compartments and organize them by type or project,box,box,0.77686
239,creative,8 A gift basket box Create a gift basket using a large cardboard box as the base and adding different items like,a gift basket box create a gift basket using a large cardboard box as the base and adding different items like,box,box,0.77691
240,creative,In addition to its mundane use of storing items here are some creative ways to utilize a box,in addition to its mundane use of storing items here are some creative ways to utilize a box,box,box,1.22425
241,creative,1 Planter Box Turn an old box into a planter by adding soil and plants This can add color and life to your indoor or outdoor space,planter box turn an old box into a planter by adding soil and plants this can add color and life to your indoor or outdoor space,box,box,1.2233100000000001
242,creative,2 Book Nook Use a large box as a base for building a cozy book nook Add pillows blankets and a good reading light for the ultimate reading experience,book nook use a large box as a base for building a cozy book nook add pillows blankets and a good reading light for the ultimate reading experience,box,box,0.77687
243,creative,3 DIY Display Case Create a display case using boxes stacked on top of each other This is perfect for showcasing small items like jewelry or knickknacks,diy display case create a display case using boxes stacked on top of each other this is perfect for showcasing small items like jewelry or knickknacks,box,box,1.22321
244,creative,4 Pet Bed Transform an old box into a comfortable bed for your furry friend Add some pillows and blankets for added comfort,pet bed transform an old box into a comfortable bed for your furry friend add some pillows and blankets for added comfort,box,box,1.22312
245,creative,5 Desk Organizer Use a box as a desk organizer by adding dividers to keep your workspace tidy This is perfect for keeping office supplies paperwork and other items organized,desk organizer use a box as a desk organizer by adding dividers to keep your workspace tidy this is perfect for keeping office supplies paperwork and other items organized,box,box,1.22309
246,creative,6 Gift Box Create a unique gift box by decorating an old box with paint or wrapping paper This makes for an thoughtful and creative gift presentation,gift box create a unique gift box by decorating an old box with paint or wrapping paper this makes for an thoughtful and creative gift presentation,box,box,1.23993
247,creative,7 Art Project Use boxes as a base for creating 3D art projects Add materials like clay paint or other craft supplies to create a oneofakind piece of art,art project use boxes as a base for creating d art projects add materials like clay paint or other craft supplies to create a oneofakind piece of art,box,box,0.77684
248,creative,8 Outdoor Lighting Turn a large box into an outdoor lighting fixture by adding string lights or solar panels This can add ambiance and safety to your outdoor space,outdoor lighting turn a large box into an outdoor lighting fixture by adding string lights or solar panels this can add ambiance and safety to your outdoor space,box,box,0.77685
249,creative,9 Music Studio Use a small box as a makeshift music studio Add a drumhead cymbals or other instruments to create a fun and portable music space,music studio use a small box as a makeshift music studio add a drumhead cymbals or other instruments to create a fun and portable music space,box,box,1.22315
250,creative,10 Secret Storage Hide small items in an old box and label it as something else to keep them hidden from view This is perfect for keeping valuables or personal items safe and secure,secret storage hide small items in an old box and label it as something else to keep them hidden from view this is perfect for keeping valuables or personal items safe and secure,box,box,0.77617
