id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
222,creative, Make a rope hammock between two trees in your backyard for a relaxing spot to read or take a nap,make a rope hammock between two trees in your backyard for a relaxing spot to read or take a nap,rope,rope,0.89484
223,creative, Use ropes to create a makeshift clothesline in a pinch especially when traveling,use ropes to create a makeshift clothesline in a pinch especially when traveling,rope,rope,1.10512
224,creative,1 As A Decoration Use a rope to create a unique and eyecatching decoration in your home or office You can wrap the rope around a piece of furniture drape it across a wall or ceiling or use it to create a sculptural installation,as a decoration use a rope to create a unique and eyecatching decoration in your home or office you can wrap the rope around a piece of furniture drape it across a wall or ceiling or use it to create a sculptural installation,rope,rope,1.10388
225,creative,2 For Outdoor Adventures A rope is essential for outdoor adventures like camping hiking and rock climbing It can be used as a lifeline a support system or even as a means of transportation,for outdoor adventures a rope is essential for outdoor adventures like camping hiking and rock climbing it can be used as a lifeline a support system or even as a means of transportation,rope,rope,0.89486
226,creative,3 As A DIY Project Rope is versatile enough to use in all sorts of DIY projects around the house For example you can use it to create a macrame plant holder or a customized wall hanging,as a diy project rope is versatile enough to use in all sorts of diy projects around the house for example you can use it to create a macrame plant holder or a customized wall hanging,rope,rope,1.10513
227,creative,4 For Emergency Preparedness In case of an emergency a rope can come in handy for securing a shelter or creating a makeshift pulley system for lifting heavy objects,for emergency preparedness in case of an emergency a rope can come in handy for securing a shelter or creating a makeshift pulley system for lifting heavy objects,rope,rope,0.89486
228,creative,5 As A Musical Instrument Rope can be used to create unique musical instruments like the Rope Harp or the Rope Banjo With some creativity and experimentation you can turn a rope into an instrument that produces interesting sounds,as a musical instrument rope can be used to create unique musical instruments like the rope harp or the rope banjo with some creativity and experimentation you can turn a rope into an instrument that produces interesting sounds,rope,rope,1.10549
229,creative,6 For Furniture Making Rope can be used in furniture making by creating custom pieces like rocking chairs stools or even lampshades The natural texture of the rope adds warmth and character to any piece of furniture,for furniture making rope can be used in furniture making by creating custom pieces like rocking chairs stools or even lampshades the natural texture of the rope adds warmth and character to any piece of furniture,rope,rope,1.1056300000000001
230,creative,7 As A Gardening Tool Rope is useful for gardening tasks that require lifting heavy objects or traversing uneven terrain For example you can use a rope to hoist potted plants up to a raised bed or create a trellis system for climbing plants,as a gardening tool rope is useful for gardening tasks that require lifting heavy objects or traversing uneven terrain for example you can use a rope to hoist potted plants up to a raised bed or create a trellis system for climbing plants,rope,rope,1.10514
231,creative,8 For Art Projects Rope can be used in art projects like weaving macrame or even as a base for sculptural installations The rough texture of the rope adds depth and character to any art piece,for art projects rope can be used in art projects like weaving macrame or even as a base for sculptural installations the rough texture of the rope adds depth and character to any art piece,rope,rope,1.11676
232,creative,Outdoor Movie Screen If you're hosting an outdoor movie night in a large backyard or field use the rope to create a makeshift screen Tie one end of the rope to a tree or other sturdy object and hang the other end across two trees or poles creating a long stretchedout screen for the movie,outdoor movie screen if youre hosting an outdoor movie night in a large backyard or field use the rope to create a makeshift screen tie one end of the rope to a tree or other sturdy object and hang the other end across two trees or poles creating a long stretchedout screen for the movie,rope,rope,1.10514
233,creative,DIY Swing Set Use ropes to create a fun swing set for kids in your community Tie one end of the rope around an anchor point like a tree branch and tie the other end around a wooden seat or platform Kids can then use the rope to swing back and forth,diy swing set use ropes to create a fun swing set for kids in your community tie one end of the rope around an anchor point like a tree branch and tie the other end around a wooden seat or platform kids can then use the rope to swing back and forth,rope,rope,0.89486
234,creative, Make a rope swing in your backyard for kids to play on or adults to relax on You can hang it from two sturdy trees and add a seat or hammock for lounging,make a rope swing in your backyard for kids to play on or adults to relax on you can hang it from two sturdy trees and add a seat or hammock for lounging,rope,rope,0.89486
235,creative, Use a rope as a plant marker in your garden by tying the rope into strips and labeling each strip with the name of the plant This is an easy way to keep track of all the plants in your garden without having to dig up the soil,use a rope as a plant marker in your garden by tying the rope into strips and labeling each strip with the name of the plant this is an easy way to keep track of all the plants in your garden without having to dig up the soil,rope,rope,1.10514
236,creative, Create a DIY curtain rod out of a rope by attaching hooks at regular intervals along the rope then hanging fabric or other material from the hooks to create a unique privacy screen or room divider,create a diy curtain rod out of a rope by attaching hooks at regular intervals along the rope then hanging fabric or other material from the hooks to create a unique privacy screen or room divider,rope,rope,1.10514
237,creative, Make a rope light by threading LED lights through the rope and wrapping it around a metal pole or tree branch This creates a beautiful glowing light that can be used for outdoor parties or as part of your home decor,make a rope light by threading led lights through the rope and wrapping it around a metal pole or tree branch this creates a beautiful glowing light that can be used for outdoor parties or as part of your home decor,rope,rope,1.10515
238,creative, Create a rope ladder for climbing up to a loft space or attic by stapling the rope to a wooden board and placing rungs spaced at regular intervals along the board This is an alternative to traditional ladders and can be used in homes with high ceilings or narrow passages,create a rope ladder for climbing up to a loft space or attic by stapling the rope to a wooden board and placing rungs spaced at regular intervals along the board this is an alternative to traditional ladders and can be used in homes with high ceilings or narrow passages,rope,rope,1.10514
239,creative, Use a rope as a bookmark by tying it around your favorite book's spine then adding a small note or message to the other end of the rope When you reach the end of the book you can simply pull on the rope to remove the mark and reuse it for your next read,use a rope as a bookmark by tying it around your favorite books spine then adding a small note or message to the other end of the rope when you reach the end of the book you can simply pull on the rope to remove the mark and reuse it for your next read,rope,rope,0.89486
240,creative, Make a DIY hammock stand by attaching hooks at regular intervals along a rope and suspending it between two trees or poles This creates a comfortable space for relaxing or reading in nature,make a diy hammock stand by attaching hooks at regular intervals along a rope and suspending it between two trees or poles this creates a comfortable space for relaxing or reading in nature,rope,rope,0.89464
241,creative, Create a rope tie blanket by tying knots in the rope to create a pattern then braiding the knotted rope together to form a soft cozy blanket You can,create a rope tie blanket by tying knots in the rope to create a pattern then braiding the knotted rope together to form a soft cozy blanket you can,rope,rope,0.8949199999999999
242,creative,A Book Club Use the rope to create a book club in your neighborhood or community Tie the ends of the rope around trees on each end of your book club location and have members tie their books to the rope as they read them When all the books are tied to the rope the group can take pictures and share them online,a book club use the rope to create a book club in your neighborhood or community tie the ends of the rope around trees on each end of your book club location and have members tie their books to the rope as they read them when all the books are tied to the rope the group can take pictures and share them online,rope,rope,0.89486
243,creative,1 Book Storage  Use a length of rope to create a book storage system in your home or office Loop the rope through a series of hooks or eyes and hang your books from it creating a spaceefficient way to store your collection,book storage use a length of rope to create a book storage system in your home or office loop the rope through a series of hooks or eyes and hang your books from it creating a spaceefficient way to store your collection,rope,rope,0.89487
244,creative,2 DIY Curtain Rod  Create a unique curtain rod using a rope instead of a traditional metal or wooden rod Simply tie the rope to a sturdy hook or nail in the ceiling and hang your curtains from it creating a rustic industrial look,diy curtain rod create a unique curtain rod using a rope instead of a traditional metal or wooden rod simply tie the rope to a sturdy hook or nail in the ceiling and hang your curtains from it creating a rustic industrial look,rope,rope,0.89486
245,creative,3 Outdoor Lighting  Use rope lights to create a unique outdoor lighting installation Wind the rope lights around a tree trunk or a garden trellis for a dramatic effect,outdoor lighting use rope lights to create a unique outdoor lighting installation wind the rope lights around a tree trunk or a garden trellis for a dramatic effect,rope,rope,0.89485
246,creative,4 Art Installation  Rope can be used as a versatile material in art installations Create a largescale sculpture using ropes of different colors and textures or use it to create a hanging mobile,art installation rope can be used as a versatile material in art installations create a largescale sculpture using ropes of different colors and textures or use it to create a hanging mobile,rope,rope,0.89461
247,creative,5 Swing Seat  Use a rope to create a fun swing seat for your backyard Tie one end of the rope to a sturdy tree branch and the other end to a wooden seat or a hammock,swing seat use a rope to create a fun swing seat for your backyard tie one end of the rope to a sturdy tree branch and the other end to a wooden seat or a hammock,rope,rope,1.10514
248,creative,6 Rustic Decor  Use a rope to create a rustic decorative element in your home Braid or tie multiple strands of rope together to create a unique macrame wall hanging or use it as a table runner,rustic decor use a rope to create a rustic decorative element in your home braid or tie multiple strands of rope together to create a unique macrame wall hanging or use it as a table runner,rope,rope,1.10517
249,creative,7 Pet Toy  Rope can be used as a durable and fun pet toy Tie a knot at one end of the rope to create a handle for your dog or cat to play with,pet toy rope can be used as a durable and fun pet toy tie a knot at one end of the rope to create a handle for your dog or cat to play with,rope,rope,0.89486
250,creative,8 Emergency Whistle  In case of an emergency use a rope to create a makeshift whistle Simply tie the rope around your fingers and blow into it to create a loud,emergency whistle in case of an emergency use a rope to create a makeshift whistle simply tie the rope around your fingers and blow into it to create a loud,rope,rope,1.10514
